Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
27225,5200612864,ddry (147/150),416,26,G Russell Henley G Hideki Matsuyama G Ryan Gerard G Jacob Bridgeman G Ryo Hisatsune G Pierceson Coody,,,,,
27225,5200667187,Cedarmanx (18/39),416,26,G Jackson Koivun G Russell Henley G Jake Knapp G Marco Penge G Johnny Keefer G Sudarshan Yellamaraju,,,,,
27225,5200667189,Cedarmanx (20/39),416,26,G Jackson Koivun G Russell Henley G Jake Knapp G Marco Penge G Johnny Keefer G Andrew Putnam,,,,,
27225,5200743353,gginder (2/10),416,26,G Cameron Young G Jackson Koivun G Michael Thorbjornsen G Jackson Suber G Johnny Keefer G Billy Horschel,,,,,
27225,5200989952,tomatosoupj (1/4),416,26,G Hideki Matsuyama G Ben Griffin G Ryan Gerard G Michael Thorbjornsen G Jackson Suber G Pierceson Coody,,,,,
27225,5201008565,Rhoads07 (1/2),416,26,G Jackson Koivun G Hideki Matsuyama G Harris English G Michael Thorbjornsen G Denny McCarthy G Johnny Keefer,,,,,
27225,5201050217,Martini0007.M (1/3),416,26,G Jackson Koivun G Hideki Matsuyama G Jake Knapp G Michael Brennan G Denny McCarthy G Benjamin James,,,,,
27225,5201074308,mikesalomon (34/50),416,26,G Cameron Young G Jackson Koivun G Marco Penge G Jackson Suber G Johnny Keefer G Max Greyserman,,,,,
27225,5201103394,Michaelcali9 (7/15),416,26,G Jackson Koivun G Patrick Cantlay G Jake Knapp G Nicolai Højgaard G Johnny Keefer G Billy Horschel,,,,,
27225,5201131744,taylorfoster10 (4/7),416,26,G Jackson Koivun G Hideki Matsuyama G Jake Knapp G Michael Brennan G Johnny Keefer G Ben Kohles,,,,,
27225,5201183385,scottieblue,416,26,G Hideki Matsuyama G Jake Knapp G Ryan Gerard G Michael Thorbjornsen G Ryo Hisatsune G Pierceson Coody,,,,,
27225,5201195279,Jv5k (2/21),416,26,G Cameron Young G Hideki Matsuyama G Jake Knapp G Ben Kohles G Aldrich Potgieter G Mackenzie Hughes,,,,,
27225,5201223630,ACEPAYNE (3/12),416,26,G Cameron Young G Jackson Koivun G Jake Knapp G Benjamin James G Sungjae Im G John Parry,,,,,
27225,5201373004,mbhabes (139/150),416,26,G Jackson Koivun G Patrick Cantlay G J.J. Spaun G Jacob Bridgeman G Mac Meissner G Benjamin James,,,,,
27225,5201468357,kevinshay86 (4/4),416,26,G Cameron Young G Xander Schauffele G Jake Knapp G Sungjae Im G Neal Shipley G Patrick Rodgers,,,,,
27225,5201527853,BigOsTab,416,26,G Jackson Koivun G Russell Henley G Jake Knapp G Jacob Bridgeman G Ben Kohles G Benjamin James,,,,,
27225,5201568338,dandamanarama (1/2),416,26,G Hideki Matsuyama G Jake Knapp G J.J. Spaun G Ryan Gerard G Denny McCarthy G Pierceson Coody,,,,,
27225,5201751574,7bushes (4/5),416,26,G Jackson Koivun G Ben Griffin G J.J. Spaun G Nicolai Højgaard G Johnny Keefer G Ben Kohles,,,,,
27225,5201851864,lwyszynski4 (6/31),416,26,G Patrick Cantlay G Jake Knapp G Ryan Gerard G Harris English G Pierceson Coody G Rasmus Neergaard-Petersen,,,,,
27225,5201981465,maxd131 (2/8),416,26,G Cameron Young G Jackson Koivun G Jake Knapp G Johnny Keefer G Max Greyserman G Cameron Davis,,,,,
27225,5202042160,lethuima (124/150),416,26,G Cameron Young G Jake Knapp G Ryan Gerard G Michael Brennan G Pierceson Coody G Tom Hoge,,,,,
27225,5202042183,lethuima (147/150),416,26,G Jackson Koivun G Jake Knapp G J.J. Spaun G Nicolai Højgaard G Johnny Keefer G Kris Ventura,,,,,
27225,5202097853,tinderella (49/150),416,26,G Jackson Koivun G Hideki Matsuyama G Ben Griffin G Jordan Spieth G Max Greyserman G Benjamin James,,,,,
27225,5202097913,tinderella (109/150),416,26,G Jackson Koivun G Russell Henley G Harris English G Ryo Hisatsune G Denny McCarthy G Benjamin James,,,,,
27225,5202097938,tinderella (134/150),416,26,G Cameron Young G Jackson Koivun G Michael Brennan G Ben Kohles G Benjamin James G Matthew McCarty,,,,,
27225,5202110799,Rayvenz (97/150),416,26,G Jackson Koivun G Patrick Cantlay G Ben Griffin G Jake Knapp G Benjamin James G Garrick Higgo,,,,,
27225,5202248082,nvanliew1 (3/4),416,26,G Cameron Young G Jackson Koivun G Michael Brennan G Jackson Suber G Johnny Keefer G Ben Kohles,,,,,
27225,5202266047,cvanarsdale (1/6),416,26,G Jackson Koivun G Jake Knapp G Nicolai Højgaard G Michael Thorbjornsen G Jackson Suber G Johnny Keefer,,,,,
27225,5202278883,Dsella (71/150),416,26,G Cameron Young G Jake Knapp G Ryan Gerard G Pierceson Coody G Matt Wallace G Max Greyserman,,,,,
27225,5202288246,mphilly1022 (82/121),416,26,G Cameron Young G Ryan Gerard G Michael Thorbjornsen G Pierceson Coody G Rasmus Neergaard-Petersen G Jordan L. Smith,,,,,
27225,5202314611,Seanvandy,416,26,G Jackson Koivun G Jake Knapp G J.J. Spaun G Michael Thorbjornsen G Jackson Suber G Johnny Keefer,,,,,
27225,5202317278,Charli470613 (3/4),416,26,G Cameron Young G Jackson Koivun G Michael Brennan G Ryo Hisatsune G Ben Kohles G Benjamin James,,,,,
27225,5202352375,NxtWrldChamp (12/150),416,26,G Jackson Koivun G Hideki Matsuyama G Nicolai Højgaard G Michael Thorbjornsen G Marco Penge G Benjamin James,,,,,
27225,5202352419,NxtWrldChamp (56/150),416,26,G Cameron Young G Jackson Koivun G Marco Penge G Jordan Spieth G Johnny Keefer G Jordan L. Smith,,,,,
27225,5202373675,Flynner,416,26,G Jackson Koivun G Jake Knapp G Nicolai Højgaard G Michael Brennan G Marco Penge G Benjamin James,,,,,
27225,5202398122,odenheimerd,416,26,G Jackson Koivun G Jake Knapp G J.J. Spaun G Michael Brennan G Johnny Keefer G Ben Kohles,,,,,
27225,5202404442,gotboltz17,416,26,G Cameron Young G Jackson Koivun G Jacob Bridgeman G Jackson Suber G Ben Kohles G Benjamin James,,,,,
27225,5202411839,konkeydong (9/12),416,26,G Jackson Koivun G Patrick Cantlay G Michael Thorbjornsen G Jordan Spieth G Max Greyserman G Benjamin James,,,,,
27225,5202416175,wtread5 (124/150),416,26,G Jackson Koivun G Russell Henley G Jake Knapp G Nicolai Højgaard G Benjamin James G Lee Hodges,,,,,
27225,5202425837,tc123 (134/150),416,26,G Jackson Koivun G Russell Henley G Jake Knapp G Jacob Bridgeman G Ben Kohles G Benjamin James,,,,,
27225,5202451230,ukbasketball07,416,26,G Cameron Young G Jackson Koivun G Jacob Bridgeman G Ryo Hisatsune G Ben Kohles G Benjamin James,,,,,
27225,5202451657,tremski10 (3/11),416,26,G Jackson Koivun G Hideki Matsuyama G Nicolai Højgaard G Michael Thorbjornsen G Jordan Spieth G Johnny Keefer,,,,,
27225,5202481827,scout326 (92/150),416,26,G Jackson Koivun G J.J. Spaun G Nicolai Højgaard G Michael Thorbjornsen G Michael Brennan G Johnny Keefer,,,,,
27225,5202496751,elidkatz1 (17/150),416,26,G Cameron Young G Jackson Koivun G Ben Griffin G Corey Conners G Benjamin James G Webb Simpson,,,,,
27225,5202506727,beerman31 (1/2),416,26,G Cameron Young G Jackson Koivun G Ben Griffin G Johnny Keefer G John Parry G Kevin Roy,,,,,
27225,5202522922,ruben2125 (1/2),416,26,G Jackson Koivun G Russell Henley G Hideki Matsuyama G Jackson Suber G Johnny Keefer G Ben Kohles,,,,,
27225,5202576779,mkpendleton (3/3),416,26,G Jackson Koivun G Jake Knapp G J.J. Spaun G Michael Brennan G Johnny Keefer G Rasmus Neergaard-Petersen,,,,,
27225,5202589147,ronnyd23 (1/2),416,26,G Cameron Young G Jackson Koivun G Jacob Bridgeman G Corey Conners G Johnny Keefer G Ben Kohles,,,,,
27225,5202597804,ronnyd23 (2/2),416,26,G Cameron Young G Jackson Koivun G Jacob Bridgeman G Corey Conners G Johnny Keefer G Ben Kohles,,,,,
27225,5202646489,eversmeyerg (13/20),416,26,G Jackson Koivun G Ben Griffin G Jake Knapp G Michael Thorbjornsen G Johnny Keefer G Max Greyserman,,,,,
27225,5202657186,xmalachi (121/150),416,26,G Jackson Koivun G Russell Henley G J.J. Spaun G Nicolai Højgaard G Benjamin James G Sungjae Im,,,,,
27225,5202689038,betag21 (39/150),416,26,G Cameron Young G Jackson Koivun G Denny McCarthy G Corey Conners G Johnny Keefer G Rasmus Neergaard-Petersen,,,,,
27225,5202689127,betag21 (128/150),416,26,G Cameron Young G Jackson Koivun G Marco Penge G Corey Conners G Rasmus Neergaard-Petersen G Benjamin James,,,,,
27225,5202756959,djstos (2/2),416,26,G Cameron Young G Xander Schauffele G Michael Brennan G Marco Penge G Rico Hoey G Neal Shipley,,,,,
27225,5202764217,3rd_and_schlong (35/150),416,26,G Ben Griffin G Jake Knapp G J.J. Spaun G Ryan Gerard G Jackson Suber G Pierceson Coody,,,,,
27225,5202764282,3rd_and_schlong (100/150),416,26,G Jackson Koivun G Ben Griffin G Jake Knapp G Jacob Bridgeman G Denny McCarthy G Benjamin James,,,,,
27225,5202836324,PICKPRO,416,26,G Cameron Young G Jackson Koivun G Hideki Matsuyama G Ryo Hisatsune G Benjamin James G William Jennings,,,,,
27225,5202844719,JStack157 (18/50),416,26,G Jackson Koivun G Russell Henley G J.J. Spaun G Nicolai Højgaard G Benjamin James G Sungjae Im,,,,,
27225,5202911127,Smoker66 (2/4),416,26,G Jackson Koivun G Russell Henley G Hideki Matsuyama G Ryo Hisatsune G Corey Conners G Benjamin James,,,,,
27225,5202911818,Josie0383 (3/5),416,26,G Cameron Young G Jackson Koivun G Michael Brennan G Jackson Suber G Rasmus Neergaard-Petersen G Benjamin James,,,,,
27225,5202921882,deg123,416,26,G Russell Henley G Ben Griffin G Ryan Gerard G Nicolai Højgaard G Ryo Hisatsune G Pierceson Coody,,,,,
27225,5202936981,ironmikesharpe,416,26,G Jackson Koivun G Jake Knapp G Nicolai Højgaard G Michael Thorbjornsen G Michael Brennan G Johnny Keefer,,,,,
27225,5203020114,Splendid,416,26,G Jackson Koivun G Hideki Matsuyama G Jake Knapp G Michael Brennan G Jackson Suber G Johnny Keefer,,,,,
27225,5203027630,shaunsmithttu (26/150),416,26,G Jackson Koivun G Russell Henley G Patrick Cantlay G Denny McCarthy G Johnny Keefer G Jordan L. Smith,,,,,
27225,5203035161,WarioPSU (8/16),416,26,G Cameron Young G Jackson Koivun G Michael Brennan G Corey Conners G Ben Kohles G Benjamin James,,,,,
27225,5203065735,rcgas (3/3),416,26,G Jackson Koivun G Jake Knapp G J.J. Spaun G Nicolai Højgaard G Ben Kohles G Benjamin James,,,,,
27225,5203088424,Skibasher (110/150),416,26,G Jackson Koivun G Hideki Matsuyama G Ben Griffin G Nicolai Højgaard G Johnny Keefer G Kevin Roy,,,,,
27225,5203108676,spotteddog (2/2),416,26,G Cameron Young G Nicolai Højgaard G Michael Thorbjornsen G Michael Brennan G Aldrich Potgieter G Mackenzie Hughes,,,,,
27225,5203129620,sbcousle (98/150),416,26,G Cameron Young G Jackson Koivun G Jacob Bridgeman G Denny McCarthy G Benjamin James G Jordan L. Smith,,,,,
27225,5203144033,helliottlaw (6/8),416,26,G Cameron Young G Jackson Koivun G Ryo Hisatsune G Johnny Keefer G Rasmus Neergaard-Petersen G Sungjae Im,,,,,
27225,5203152587,rjilek05 (6/6),416,26,G Jackson Koivun G Ben Griffin G Jake Knapp G Michael Brennan G Jackson Suber G Johnny Keefer,,,,,
27225,5203173419,pirateship3 (8/15),416,26,G Jackson Koivun G Jake Knapp G J.J. Spaun G Nicolai Højgaard G Johnny Keefer G Matt Wallace,,,,,
27225,5203190100,mga120 (20/25),416,26,G Cameron Young G Jackson Koivun G Michael Thorbjornsen G Matt Wallace G Benjamin James G Jordan L. Smith,,,,,
27225,5203198578,fantasyguru1999,416,26,G Jackson Koivun G Hideki Matsuyama G Jake Knapp G Jacob Bridgeman G Ryo Hisatsune G Benjamin James,,,,,
27225,5203218790,Hones2020 (5/7),416,26,G Cameron Young G Jackson Koivun G Michael Thorbjornsen G Denny McCarthy G Johnny Keefer G John Parry,,,,,
27225,5203247996,ptg723,416,26,G Jackson Koivun G Jake Knapp G Nicolai Højgaard G Michael Thorbjornsen G Marco Penge G Johnny Keefer,,,,,
27225,5198891591,jloring (1/3),413,26,G Jackson Koivun G Hideki Matsuyama G Nicolai Højgaard G Jacob Bridgeman G Davis Thompson G Jordan Spieth,,,,,
27225,5200111048,Grex123 (117/150),413,26,G Patrick Cantlay G Jake Knapp G J.J. Spaun G Ryan Gerard G Johnny Keefer G Benjamin James,,,,,
27225,5200411260,jakebatts (2/5),413,26,G Jackson Koivun G Russell Henley G Ben Griffin G Davis Thompson G Denny McCarthy G Billy Horschel,,,,,
27225,5200563025,numbermunchers,413,26,G Jackson Koivun G Russell Henley G Jake Knapp G Davis Thompson G Ben Kohles G Billy Horschel,,,,,
27225,5200571661,etomlins (1/4),413,26,G Jackson Koivun G Hideki Matsuyama G Jake Knapp G Davis Thompson G Ryo Hisatsune G Rasmus Neergaard-Petersen,,,,,
27225,5200588611,dbran4,413,26,G Jackson Koivun G Russell Henley G Ben Griffin G Davis Thompson G Denny McCarthy G Mac Meissner,,,,,
27225,5200603251,TheGrekman420 (4/14),413,26,G Jackson Koivun G Russell Henley G Hideki Matsuyama G Davis Thompson G Jackson Suber G Sungjae Im,,,,,
27225,5200605927,KyleP3 (2/13),413,26,G Jackson Koivun G Hideki Matsuyama G Jake Knapp G Davis Thompson G Ryo Hisatsune G Denny McCarthy,,,,,
27225,5200612843,ddry (126/150),413,26,G Jackson Koivun G Russell Henley G Hideki Matsuyama G Davis Thompson G Denny McCarthy G Sungjae Im,,,,,
27225,5200647909,Grimace17 (1/2),413,26,G Cameron Young G Jackson Koivun G Davis Thompson G Ryo Hisatsune G Jackson Suber G Max Greyserman,,,,,
27225,5200648070,Grimace17 (2/2),413,26,G Cameron Young G Jackson Koivun G Davis Thompson G Ryo Hisatsune G Jackson Suber G Max Greyserman,,,,,
27225,5200735526,jonathan.j.essler,413,26,G Jackson Koivun G Jake Knapp G Nicolai Højgaard G Michael Brennan G Jacob Bridgeman G Davis Thompson,,,,,
27225,5200980200,alfalfa1,413,26,G Cameron Young G Jackson Koivun G Davis Thompson G Ryo Hisatsune G Corey Conners G Ben Kohles,,,,,
27225,5201033396,fortunehunter (1/3),413,26,G Jackson Koivun G Ben Griffin G Jake Knapp G Davis Thompson G Denny McCarthy G Corey Conners,,,,,
27225,5201062323,currie34,413,26,G Jackson Koivun G Ben Griffin G Jake Knapp G Davis Thompson G Rasmus Neergaard-Petersen G Ben Kohles,,,,,
27225,5201131281,k4vs,413,26,G Jackson Koivun G Hideki Matsuyama G Jake Knapp G Michael Brennan G Davis Thompson G Kevin Roy,,,,,
27225,5201170798,user801901 (5/12),413,26,G Jackson Koivun G Ben Griffin G Jake Knapp G Davis Thompson G Jackson Suber G Denny McCarthy,,,,,
27225,5201195280,Jv5k (3/21),413,26,G Jackson Koivun G Hideki Matsuyama G Jake Knapp G Michael Thorbjornsen G Davis Thompson G A.J. Ewart,,,,,
27225,5201250471,ObeeOne (3/3),413,26,G Cameron Young G Jackson Koivun G Davis Thompson G Ryo Hisatsune G Jackson Suber G Mac Meissner,,,,,
27225,5201372926,mbhabes (61/150),413,26,G Jackson Koivun G Patrick Cantlay G Ben Griffin G Jacob Bridgeman G Davis Thompson G Sungjae Im,,,,,
27225,5201384340,pbr19,413,26,G Cameron Young G Jackson Koivun G Davis Thompson G Jackson Suber G Denny McCarthy G Max Greyserman,,,,,
27225,5201427856,Brianxll (12/97),413,26,G Cameron Young G Jackson Koivun G Davis Thompson G Jackson Suber G Rasmus Neergaard-Petersen G Ben Kohles,,,,,
27225,5201427857,Brianxll (13/97),413,26,G Cameron Young G Jackson Koivun G Davis Thompson G Ryo Hisatsune G Rasmus Neergaard-Petersen G Ben Kohles,,,,,
27225,5201427864,Brianxll (20/97),413,26,G Cameron Young G Jackson Koivun G Davis Thompson G Corey Conners G Rasmus Neergaard-Petersen G Ben Kohles,,,,,
27225,5201460903,jagnet99,413,26,G Cameron Young G Jackson Koivun G Jake Knapp G Davis Thompson G Ben Kohles G William Jennings,,,,,
27225,5201501516,dirtydeeds30 (1/10),413,26,G Jackson Koivun G Jake Knapp G J.J. Spaun G Michael Brennan G Davis Thompson G Ben Kohles,,,,,
27225,5201504783,deven.engel,413,26,G Jackson Koivun G Hideki Matsuyama G Jake Knapp G Davis Thompson G Ryo Hisatsune G Jackson Suber,,,,,
27225,5201788387,2briar (3/3),413,26,G Jackson Koivun G Ben Griffin G J.J. Spaun G Jacob Bridgeman G Davis Thompson G Rasmus Neergaard-Petersen,,,,,
27225,5201822248,zeetorma (1/2),413,26,G Jackson Koivun G Jake Knapp G J.J. Spaun G Michael Thorbjornsen G Davis Thompson G Sudarshan Yellamaraju,,,,,
27225,5201822847,SG13,413,26,G Jackson Koivun G Jake Knapp G Nicolai Højgaard G Michael Thorbjornsen G Davis Thompson G Ben Kohles,,,,,
27225,5201826107,csbaltz (9/20),413,26,G Cameron Young G Jackson Koivun G Michael Thorbjornsen G Davis Thompson G Max Greyserman G Zecheng Dou,,,,,
27225,5201864741,Tanninz08 (3/29),413,26,G Ben Griffin G Jake Knapp G Ryan Gerard G Nicolai Højgaard G Johnny Keefer G Benjamin James,,,,,
27225,5201901490,knicksmsg00 (3/7),413,26,G Jackson Koivun G Jake Knapp G J.J. Spaun G Davis Thompson G Jackson Suber G Rasmus Neergaard-Petersen,,,,,
27225,5201906367,mwilli986 (5/5),413,26,G Jackson Koivun G Ben Griffin G Jake Knapp G Michael Brennan G Davis Thompson G Ben Kohles,,,,,
27225,5201925391,lsahr (123/150),413,26,G Russell Henley G Patrick Cantlay G Ryan Gerard G Michael Brennan G Johnny Keefer G Benjamin James,,,,,
27225,5201945903,nza777 (7/16),413,26,G Cameron Young G Jackson Koivun G Michael Thorbjornsen G Davis Thompson G Jordan L. Smith G Sungjae Im,,,,,
27225,5201947072,nza777 (10/16),413,26,G Jackson Koivun G Russell Henley G Patrick Cantlay G Davis Thompson G Ben Kohles G Jordan L. Smith,,,,,
27225,5201951560,nza777 (16/16),413,26,G Cameron Young G Russell Henley G Ryan Gerard G Johnny Keefer G Benjamin James G John Parry,,,,,
27225,5202021193,coalco,413,26,G Cameron Young G Jackson Koivun G Jacob Bridgeman G Davis Thompson G Denny McCarthy G Billy Horschel,,,,,
27225,5202042066,lethuima (30/150),413,26,G Jackson Koivun G J.J. Spaun G Harris English G Michael Thorbjornsen G Davis Thompson G Ben Kohles,,,,,
27225,5202042080,lethuima (44/150),413,26,G Jackson Koivun G Patrick Cantlay G Jake Knapp G Davis Thompson G Ryo Hisatsune G Beau Hossler,,,,,
27225,5202288257,mphilly1022 (93/121),413,26,G Jackson Koivun G Ben Griffin G J.J. Spaun G Marco Penge G Davis Thompson G Jackson Suber,,,,,
27225,5202291577,jackcheatham (5/5),413,26,G Jackson Koivun G Hideki Matsuyama G Michael Brennan G Jacob Bridgeman G Davis Thompson G Corey Conners,,,,,
27225,5202334129,studgolfpro,413,26,G Jackson Koivun G Jake Knapp G Nicolai Højgaard G Michael Thorbjornsen G Davis Thompson G Jackson Suber,,,,,
27225,5202352406,NxtWrldChamp (43/150),413,26,G Jackson Koivun G Russell Henley G Michael Thorbjornsen G Michael Brennan G Davis Thompson G Ryo Hisatsune,,,,,
27225,5202366236,mwatkins239 (2/2),413,26,G Jackson Koivun G Hideki Matsuyama G Jake Knapp G Davis Thompson G Ryo Hisatsune G Ben Kohles,,,,,
27225,5202366841,Dodgerbum (8/9),413,26,G Jackson Koivun G Russell Henley G J.J. Spaun G Jacob Bridgeman G Davis Thompson G John Parry,,,,,
27225,5202369928,randers (47/150),413,26,G Jackson Koivun G Russell Henley G Michael Thorbjornsen G Jacob Bridgeman G Davis Thompson G Max Greyserman,,,,,
27225,5202404081,dirtydeeds30 (6/10),413,26,G Jackson Koivun G Jake Knapp G J.J. Spaun G Jacob Bridgeman G Davis Thompson G Ben Kohles,,,,,
27225,5202404476,dirtydeeds30 (7/10),413,26,G Cameron Young G Jackson Koivun G Jacob Bridgeman G Davis Thompson G Ben Kohles G Jordan L. Smith,,,,,
27225,5202406779,pniatho (17/19),413,26,G Jackson Koivun G Jake Knapp G J.J. Spaun G Jacob Bridgeman G Davis Thompson G Jordan L. Smith,,,,,
27225,5202413640,pts7787 (4/4),413,26,G Cameron Young G Jackson Koivun G Davis Thompson G Ryo Hisatsune G Corey Conners G Ben Kohles,,,,,
27225,5202425787,tc123 (84/150),413,26,G Jackson Koivun G Russell Henley G Patrick Cantlay G Davis Thompson G Ryo Hisatsune G Sungjae Im,,,,,
27225,5202462353,rahmitinthehole,413,26,G Jackson Koivun G Hideki Matsuyama G Jake Knapp G Davis Thompson G Denny McCarthy G Rasmus Neergaard-Petersen,,,,,
27225,5202489455,JManndicoot (1/3),413,26,G Cameron Young G Jackson Koivun G Jake Knapp G Davis Thompson G Sungjae Im G Patrick Rodgers,,,,,
27225,5202493734,Skol_Krusher (115/150),413,26,G Jackson Koivun G Russell Henley G Ben Griffin G Michael Brennan G Davis Thompson G Zecheng Dou,,,,,
27225,5202493740,Skol_Krusher (121/150),413,26,G Jackson Koivun G Patrick Cantlay G Nicolai Højgaard G Michael Brennan G Davis Thompson G Jackson Suber,,,,,
27225,5202493801,Skol_Krusher (133/150),413,26,G Jackson Koivun G Patrick Cantlay G Jake Knapp G Davis Thompson G Jackson Suber G Rasmus Neergaard-Petersen,,,,,
27225,5202538008,Cookoo (1/2),413,26,G Jackson Koivun G Hideki Matsuyama G Ben Griffin G Davis Thompson G Corey Conners G Rasmus Neergaard-Petersen,,,,,
27225,5202589736,yumkia1000,413,26,G Jackson Koivun G Russell Henley G Nicolai Højgaard G Michael Brennan G Davis Thompson G Denny McCarthy,,,,,
