ID,PLAYER 1,PLAYER 2,BET,SPORTSBOOK,PLAYER 1 ODDS,PLAYER 2 ODDS,PLAYER 1 DECIMAL,PLAYER 2 DECIMAL,PLAYER 1 VEGAS ODDS,PLAYER 2 VEGAS ODDS,PLAYER 1 AVERAGE ODDS,PLAYER 2 AVERAGE,PLAYER 1 POINTS TO WIN (925),PLAYER 2 PINTS TO WIN (925),,PLAYER 1 WIN %,PLAYER 2 WIN %,PROJECTED EDGE,PLAYER 1 EDGE,PLAYER 2 EDGE,SPORTSBOOK TAG,EDGE CALC,AVERAGE SPORTSBOOK TAG,EDGE,DIF,NINETOFIVE TAG,CORRELATED BETS,PROJECTED EDGE,SPORTSBOOK EDGE,BET TYPE,NINETOFIVE BET TAG,NINETOFIVE BET
Harris English - LOSER - Shane Lowry,Harris English,Shane Lowry,Shane Lowry - VS - Harris English,BET365,-115.00,-105.00,1.869565217,1.952380952,0.5108342362,0.489165764,0.5106489185,0.4893510815,,,0,0,0,100.00%,-0.02%,0.02%,WINNER,,LOSER,,0,WINNER,1,,-0.02%,ROUND,WINNER,Harris English - WINNER - Shane Lowry
Rico Hoey - LOSER - Takumi Kanaya,Rico Hoey,Takumi Kanaya,Takumi Kanaya - VS - Rico Hoey,BET365,-140.00,120.00,1.714285714,2.2,0.5620437956,0.437956204,0.5186104218,0.4813895782,104.4865188,82.17006071,186.6565795,0.5597794574,0.4402205426,0.00%,-4.34%,4.34%,WINNER,-0.23%,LOSER,,0.1195589149,LOSER,0,-0.23%,-4.34%,ROUND,LOSER,Rico Hoey - LOSER - Takumi Kanaya
Austin Eckroat - WINNER - John Parry,Austin Eckroat,John Parry,John Parry - VS - Austin Eckroat,BET365,105.00,-125.00,2.05,1.8,0.4675324675,0.532467532,0.4796954315,0.5203045685,92.18110048,98.09482034,190.2759208,0.4844601465,0.5155398535,0.00%,1.22%,-1.22%,LOSER,1.69%,WINNER,,-0.03107970691,WINNER,0,1.69%,1.22%,ROUND,WINNER,Austin Eckroat - WINNER - John Parry
Tom Kim - LOSER - Adrien Dumont De Chassart,Tom Kim,Adrien Dumont De Chassart,Adrien Dumont De Chassart - VS - Tom Kim,BET365,-110.00,-110.00,1.909090909,1.909090909,0.5,0.500000000,0.5,0.5,92.40527673,102.3611097,194.7663865,0.4744416037,0.5255583963,0.00%,0.00%,0.00%,LOSER,-2.56%,LOSER,,-0.05111679264,WINNER,0,-2.56%,0.00%,ROUND,LOSER,Tom Kim - LOSER - Adrien Dumont De Chassart
Danny Willett - WINNER - Bronson Burgoon,Danny Willett,Bronson Burgoon,Bronson Burgoon - VS - Danny Willett,BET365,120.00,-140.00,2.2,1.714285714,0.4379562044,0.562043796,0.4813895782,0.5186104218,,85.05435676,85.05435676,0,0,100.00%,4.34%,-4.34%,LOSER,,WINNER,,0,WINNER,0,,4.34%,ROUND,WINNER,Danny Willett - WINNER - Bronson Burgoon
Pontus Nyholm - LOSER - Zecheng Dou,Pontus Nyholm,Zecheng Dou,Zecheng Dou - VS - Pontus Nyholm,BET365,100.00,-120.00,2,1.833333333,0.4782608696,0.521739130,0.4782608696,0.5217391304,69.49335556,95.77807109,165.2714266,0.4204801578,0.5795198422,0.00%,0.00%,0.00%,LOSER,-5.78%,LOSER,,-0.1590396844,WINNER,0,-5.78%,0.00%,ROUND,LOSER,Pontus Nyholm - LOSER - Zecheng Dou
Ricky Castillo - WINNER - Thorbjorn Olesen,Ricky Castillo,Thorbjorn Olesen,Thorbjorn Olesen - VS - Ricky Castillo,BET365,-110.00,-110.00,1.909090909,1.909090909,0.5,0.500000000,0.5046158216,0.4953841784,102.9318743,111.6327994,214.5646737,0.4797242367,0.5202757633,0.00%,0.46%,-0.46%,LOSER,-2.03%,WINNER,,-0.04055152654,WINNER,0,-2.03%,0.46%,ROUND,LOSER,Ricky Castillo - LOSER - Thorbjorn Olesen
Stephan Jaeger - LOSER - Tony Finau,Stephan Jaeger,Tony Finau,Tony Finau - VS - Stephan Jaeger,BET365,-105.00,-115.00,1.952380952,1.869565217,0.4891657638,0.510834236,0.4891657638,0.5108342362,107.5737974,110.5123139,218.0861113,0.4932629444,0.5067370556,0.00%,0.00%,0.00%,LOSER,0.41%,LOSER,,-0.01347411116,WINNER,0,0.41%,0.00%,ROUND,WINNER,Stephan Jaeger - WINNER - Tony Finau
Michael Brennan - WINNER - Sahith Theegala,Michael Brennan,Sahith Theegala,Sahith Theegala - VS - Michael Brennan,BET365,100.00,-120.00,2,1.833333333,0.4782608696,0.521739130,0.4796954315,0.5203045685,,,0,0,0,100.00%,0.14%,-0.14%,LOSER,,WINNER,,0,WINNER,0,,0.14%,ROUND,WINNER,Michael Brennan - WINNER - Sahith Theegala
Jackson Suber - LOSER - Paul Waring,Jackson Suber,Paul Waring,Paul Waring - VS - Jackson Suber,BET365,-125.00,105.00,1.8,2.05,0.5324675325,0.467532468,0.5203045685,0.4796954315,,60.73613305,60.73613305,0,0,100.00%,-1.22%,1.22%,WINNER,,LOSER,,0,WINNER,1,,-1.22%,ROUND,WINNER,Jackson Suber - WINNER - Paul Waring
Chris Gotterup - LOSER - Min Woo Lee,Chris Gotterup,Min Woo Lee,Min Woo Lee - VS - Chris Gotterup,BET365,-105.00,-115.00,1.952380952,1.869565217,0.4891657638,0.510834236,0.4891657638,0.5108342362,,,0,0,0,100.00%,0.00%,0.00%,LOSER,,LOSER,,0,WINNER,0,,0.00%,ROUND,WINNER,Chris Gotterup - WINNER - Min Woo Lee
Sam Stevens - LOSER - Adam Scott,Sam Stevens,Adam Scott,Adam Scott - VS - Sam Stevens,BET365,-115.00,-105.00,1.869565217,1.952380952,0.5108342362,0.489165764,0.5,0.5,,,0,0,0,100.00%,-1.08%,1.08%,WINNER,,LOSER,,0,WINNER,1,,-1.08%,ROUND,WINNER,Sam Stevens - WINNER - Adam Scott
Sudarshan Yellamaraju - LOSER - Jason Day,Sudarshan Yellamaraju,Jason Day,Jason Day - VS - Sudarshan Yellamaraju,BET365,-115.00,-105.00,1.869565217,1.952380952,0.5108342362,0.489165764,0.5,0.5,112.6066829,,112.6066829,0,0,100.00%,-1.08%,1.08%,WINNER,,LOSER,,0,WINNER,1,,-1.08%,ROUND,WINNER,Sudarshan Yellamaraju - WINNER - Jason Day
Michael Thorbjornsen - LOSER - Nicolai Hojgaard,Michael Thorbjornsen,Nicolai Hojgaard,Nicolai Hojgaard - VS - Michael Thorbjornsen,BET365,-110.00,-110.00,1.909090909,1.909090909,0.5,0.500000000,0.5,0.5,131.9945176,85.74704261,217.7415602,0.6061980885,0.3938019115,0.00%,0.00%,0.00%,LOSER,10.62%,LOSER,10.62%,0.2123961771,LOSER,1,10.62%,0.00%,ROUND,WINNER,Michael Thorbjornsen - WINNER - Nicolai Hojgaard
John Parry - LOSER - Chris Kirk,John Parry,Chris Kirk,Chris Kirk - VS - John Parry,BET365,0.00,0.00,,,,,0.5108342362,0.4891657638,98.09482034,94.5943594,192.6891797,0.5090831798,0.4909168202,0.00%,,,WINNER,,LOSER,,0.01816635962,LOSER,0,,0.00%,ROUND,WINNER,John Parry - WINNER - Chris Kirk
Max McGreevy - LOSER - Adrien Dumont De Chassart,Max McGreevy,Adrien Dumont De Chassart,Adrien Dumont De Chassart - VS - Max McGreevy,BET365,0.00,0.00,,,,,0.4776334776,0.5223665224,103.8356719,102.3611097,206.1967816,0.5035756188,0.4964243812,0.00%,,,WINNER,,LOSER,,0.007151237649,LOSER,0,,0.00%,ROUND,WINNER,Max McGreevy - WINNER - Adrien Dumont De Chassart
Steven Fisk - LOSER - Chad Ramey,Steven Fisk,Chad Ramey,Chad Ramey - VS - Steven Fisk,BET365,0.00,0.00,,,,,0.4968624498,0.5031375502,94.34048433,90.78701904,185.1275034,0.5095973457,0.4904026543,0.00%,,,WINNER,,LOSER,,0.01919469137,LOSER,0,,0.00%,ROUND,WINNER,Steven Fisk - WINNER - Chad Ramey
Tom Kim - LOSER - Denny McCarthy,Tom Kim,Denny McCarthy,Denny McCarthy - VS - Tom Kim,BET365,0.00,0.00,,,,,0.4782608696,0.5217391304,92.40527673,117.1412812,209.546558,0.4409773066,0.5590226934,0.00%,,,WINNER,,LOSER,,-0.1180453868,WINNER,1,,0.00%,ROUND,WINNER,Tom Kim - WINNER - Denny McCarthy
Rico Hoey - LOSER - Thorbjorn Olesen,Rico Hoey,Thorbjorn Olesen,Thorbjorn Olesen - VS - Rico Hoey,BET365,0.00,0.00,,,,,0.5217391304,0.4782608696,104.4865188,111.6327994,216.1193182,0.4834668168,0.5165331832,0.00%,,,WINNER,,LOSER,,-0.03306636643,WINNER,1,,0.00%,ROUND,WINNER,Rico Hoey - WINNER - Thorbjorn Olesen
Pontus Nyholm - LOSER - Beau Hossler,Pontus Nyholm,Beau Hossler,Beau Hossler - VS - Pontus Nyholm,BET365,0.00,0.00,,,,,0.5108342362,0.4891657638,69.49335556,90.68389742,160.177253,0.4338528366,0.5661471634,0.00%,,,WINNER,,LOSER,,-0.1322943269,WINNER,1,,0.00%,ROUND,WINNER,Pontus Nyholm - WINNER - Beau Hossler
Michael Brennan - LOSER - Ricky Castillo,Michael Brennan,Ricky Castillo,Ricky Castillo - VS - Michael Brennan,BET365,0.00,0.00,,,,,0.4891657638,0.5108342362,,102.9318743,102.9318743,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,ROUND,WINNER,Michael Brennan - WINNER - Ricky Castillo
Chris Gotterup - LOSER - Tony Finau,Chris Gotterup,Tony Finau,Tony Finau - VS - Chris Gotterup,BET365,0.00,0.00,,,,,0.5194520992,0.4805479008,,110.5123139,110.5123139,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,ROUND,WINNER,Chris Gotterup - WINNER - Tony Finau
Jackson Suber - LOSER - Jhonattan Vegas,Jackson Suber,Jhonattan Vegas,Jhonattan Vegas - VS - Jackson Suber,BET365,0.00,0.00,,,,,0.5108342362,0.4891657638,,79.40162656,79.40162656,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,ROUND,WINNER,Jackson Suber - WINNER - Jhonattan Vegas
Johnny Keefer - LOSER - Zecheng Dou,Johnny Keefer,Zecheng Dou,Zecheng Dou - VS - Johnny Keefer,BET365,0.00,0.00,,,,,0.5053754193,0.4946245807,106.4405324,95.77807109,202.2186035,0.5263637002,0.4736362998,0.00%,,,WINNER,,LOSER,,0.05272740044,LOSER,0,,0.00%,ROUND,WINNER,Johnny Keefer - WINNER - Zecheng Dou
Stephan Jaeger - LOSER - Adam Scott,Stephan Jaeger,Adam Scott,Adam Scott - VS - Stephan Jaeger,BET365,0.00,0.00,,,,,0.4806629834,0.5193370166,107.5737974,,107.5737974,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,ROUND,WINNER,Stephan Jaeger - WINNER - Adam Scott
Sam Stevens - LOSER - Sahith Theegala,Sam Stevens,Sahith Theegala,Sahith Theegala - VS - Sam Stevens,BET365,0.00,0.00,,,,,0.4891657638,0.5108342362,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,ROUND,WINNER,Sam Stevens - WINNER - Sahith Theegala
Sudarshan Yellamaraju - LOSER - Gary Woodland,Sudarshan Yellamaraju,Gary Woodland,Gary Woodland - VS - Sudarshan Yellamaraju,BET365,0.00,0.00,,,,,0.5217391304,0.4782608696,112.6066829,111.5007807,224.1074636,0.5024673481,0.4975326519,0.00%,,,WINNER,,LOSER,,0.004934696167,LOSER,0,,0.00%,ROUND,WINNER,Sudarshan Yellamaraju - WINNER - Gary Woodland
Michael Thorbjornsen - LOSER - Jason Day,Michael Thorbjornsen,Jason Day,Jason Day - VS - Michael Thorbjornsen,BET365,0.00,0.00,,,,,0.5284974093,0.4715025907,131.9945176,,131.9945176,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,ROUND,WINNER,Michael Thorbjornsen - WINNER - Jason Day
Nicolai Hojgaard - LOSER - Min Woo Lee,Nicolai Hojgaard,Min Woo Lee,Min Woo Lee - VS - Nicolai Hojgaard,BET365,0.00,0.00,,,,,0.4780043145,0.5219956855,85.74704261,,85.74704261,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,ROUND,WINNER,Nicolai Hojgaard - WINNER - Min Woo Lee
Ricky Castillo - LOSER - Denny McCarthy,Ricky Castillo,Denny McCarthy,Denny McCarthy - VS - Ricky Castillo,BET365,0.00,0.00,,,,,,,102.9318743,117.1412812,220.0731556,0.4677166284,0.5322833716,0.00%,,,WINNER,,LOSER,,-0.06456674315,WINNER,1,,0.00%,ROUND,WINNER,Ricky Castillo - WINNER - Denny McCarthy
Michael Brennan - LOSER - Thorbjorn Olesen,Michael Brennan,Thorbjorn Olesen,Thorbjorn Olesen - VS - Michael Brennan,BET365,0.00,0.00,,,,,0.5162199424,0.4837800576,,111.6327994,111.6327994,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,ROUND,WINNER,Michael Brennan - WINNER - Thorbjorn Olesen
Paul Waring - LOSER - Bronson Burgoon,Paul Waring,Bronson Burgoon,Bronson Burgoon - VS - Paul Waring,BET365,0.00,0.00,,,,,,,60.73613305,85.05435676,145.7904898,0.416598731,0.583401269,0.00%,,,WINNER,,LOSER,,-0.1668025379,WINNER,1,,0.00%,ROUND,WINNER,Paul Waring - WINNER - Bronson Burgoon
Sudarshan Yellamaraju - LOSER - Chris Gotterup,Sudarshan Yellamaraju,Chris Gotterup,Chris Gotterup - VS - Sudarshan Yellamaraju,BET365,0.00,0.00,,,,,,,112.6066829,,112.6066829,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,ROUND,WINNER,Sudarshan Yellamaraju - WINNER - Chris Gotterup
Sahith Theegala - LOSER - Adam Scott,Sahith Theegala,Adam Scott,Adam Scott - VS - Sahith Theegala,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,ROUND,WINNER,Sahith Theegala - WINNER - Adam Scott
Sam Stevens - LOSER - Jason Day,Sam Stevens,Jason Day,Jason Day - VS - Sam Stevens,BET365,0.00,0.00,,,,,0.5141838223,0.4858161777,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,ROUND,WINNER,Sam Stevens - WINNER - Jason Day
Michael Thorbjornsen - LOSER - Min Woo Lee,Michael Thorbjornsen,Min Woo Lee,Min Woo Lee - VS - Michael Thorbjornsen,BET365,0.00,0.00,,,,,0.4713467049,0.5286532951,131.9945176,,131.9945176,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,ROUND,WINNER,Michael Thorbjornsen - WINNER - Min Woo Lee
Nicolai Hojgaard - LOSER - Gary Woodland,Nicolai Hojgaard,Gary Woodland,Gary Woodland - VS - Nicolai Hojgaard,BET365,0.00,0.00,,,,,0.5236451629,0.4763548371,85.74704261,111.5007807,197.2478233,0.4347173073,0.5652826927,0.00%,,,WINNER,,LOSER,,-0.1305653853,WINNER,1,,0.00%,ROUND,WINNER,Nicolai Hojgaard - WINNER - Gary Woodland
Michael Thorbjornsen - LOSER - Sahith Theegala,Michael Thorbjornsen,Sahith Theegala,Sahith Theegala - VS - Michael Thorbjornsen,BET365,0.00,0.00,,,,,0.5263157895,0.4736842105,131.9945176,,131.9945176,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,ROUND,WINNER,Michael Thorbjornsen - WINNER - Sahith Theegala
Jason Day - LOSER - Adam Scott,Jason Day,Adam Scott,Adam Scott - VS - Jason Day,BET365,0.00,0.00,,,,,0.4898785425,0.5101214575,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,ROUND,WINNER,Jason Day - WINNER - Adam Scott
Chris Gotterup - LOSER - Rico Hoey,Chris Gotterup,Rico Hoey,Rico Hoey - VS - Chris Gotterup,BET365,0.00,0.00,,,,,0.5338983051,0.4661016949,,104.4865188,104.4865188,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,ROUND,WINNER,Chris Gotterup - WINNER - Rico Hoey
Sudarshan Yellamaraju - LOSER - Sam Stevens,Sudarshan Yellamaraju,Sam Stevens,Sam Stevens - VS - Sudarshan Yellamaraju,BET365,0.00,0.00,,,,,0.4746192893,0.5253807107,112.6066829,,112.6066829,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,ROUND,WINNER,Sudarshan Yellamaraju - WINNER - Sam Stevens
Sungjae Im - LOSER - Shane Lowry,Sungjae Im,Shane Lowry,Shane Lowry - VS - Sungjae Im,BET365,0.00,0.00,,,,,0.4898785425,0.5101214575,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,ROUND,WINNER,Sungjae Im - WINNER - Shane Lowry
Michael Brennan - LOSER - Tony Finau,Michael Brennan,Tony Finau,Tony Finau - VS - Michael Brennan,BET365,0.00,0.00,,,,,0.4736842105,0.5263157895,,110.5123139,110.5123139,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,ROUND,WINNER,Michael Brennan - WINNER - Tony Finau
Shane Lowry - LOSER - Chris Kirk,Shane Lowry,Chris Kirk,Chris Kirk - VS - Shane Lowry,BET365,0.00,0.00,,,,,0.5258531541,0.4741468459,,94.5943594,94.5943594,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,ROUND,WINNER,Shane Lowry - WINNER - Chris Kirk
Harris English - LOSER - John Parry,Harris English,John Parry,John Parry - VS - Harris English,BET365,0.00,0.00,,,,,0.5258531541,0.4741468459,,98.09482034,98.09482034,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,ROUND,WINNER,Harris English - WINNER - John Parry
Steven Fisk - LOSER - Tom Kim,Steven Fisk,Tom Kim,Tom Kim - VS - Steven Fisk,BET365,0.00,0.00,,,,,0.4865646962,0.5134353038,94.34048433,92.40527673,186.7457611,0.5051813963,0.4948186037,0.00%,,,WINNER,,LOSER,,0.01036279261,LOSER,0,,0.00%,ROUND,WINNER,Steven Fisk - WINNER - Tom Kim
Rico Hoey - LOSER - Chad Ramey,Rico Hoey,Chad Ramey,Chad Ramey - VS - Rico Hoey,BET365,0.00,0.00,,,,,0.5269415282,0.4730584718,104.4865188,90.78701904,195.2735379,0.535077717,0.464922283,0.00%,,,WINNER,,LOSER,,0.07015543392,LOSER,0,,0.00%,ROUND,WINNER,Rico Hoey - WINNER - Chad Ramey
Denny McCarthy - LOSER - Beau Hossler,Denny McCarthy,Beau Hossler,Beau Hossler - VS - Denny McCarthy,BET365,0.00,0.00,,,,,0.5258531541,0.4741468459,117.1412812,90.68389742,207.8251787,0.5636529798,0.4363470202,0.00%,,,WINNER,,LOSER,,0.1273059597,LOSER,0,,0.00%,ROUND,WINNER,Denny McCarthy - WINNER - Beau Hossler
Michael Brennan - LOSER - Zecheng Dou,Michael Brennan,Zecheng Dou,Zecheng Dou - VS - Michael Brennan,BET365,0.00,0.00,,,,,0.5226570546,0.4773429454,,95.77807109,95.77807109,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,ROUND,WINNER,Michael Brennan - WINNER - Zecheng Dou
Stephan Jaeger - LOSER - Jhonattan Vegas,Stephan Jaeger,Jhonattan Vegas,Jhonattan Vegas - VS - Stephan Jaeger,BET365,0.00,0.00,,,,,0.5230769231,0.4769230769,107.5737974,79.40162656,186.9754239,0.5753365609,0.4246634391,0.00%,,,WINNER,,LOSER,,0.1506731218,LOSER,0,,0.00%,ROUND,WINNER,Stephan Jaeger - WINNER - Jhonattan Vegas
Chris Gotterup - LOSER - Adam Scott,Chris Gotterup,Adam Scott,Adam Scott - VS - Chris Gotterup,BET365,0.00,0.00,,,,,0.5226570546,0.4773429454,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,ROUND,WINNER,Chris Gotterup - WINNER - Adam Scott
Sudarshan Yellamaraju - LOSER - Sahith Theegala,Sudarshan Yellamaraju,Sahith Theegala,Sahith Theegala - VS - Sudarshan Yellamaraju,BET365,0.00,0.00,,,,,0.4741468459,0.5258531541,112.6066829,,112.6066829,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,ROUND,WINNER,Sudarshan Yellamaraju - WINNER - Sahith Theegala
Aldrich Potgieter - LOSER - Chris Kirk,Aldrich Potgieter,Chris Kirk,Chris Kirk - VS - Aldrich Potgieter,BET365,0.00,0.00,,,,,0.5060689432,0.4939310568,,94.5943594,94.5943594,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,ROUND,WINNER,Aldrich Potgieter - WINNER - Chris Kirk
Takumi Kanaya - LOSER - John Parry,Takumi Kanaya,John Parry,John Parry - VS - Takumi Kanaya,BET365,0.00,0.00,,,,,0.4735298909,0.5264701091,82.17006071,98.09482034,180.264881,0.4558295561,0.5441704439,0.00%,,,WINNER,,LOSER,,-0.08834088775,WINNER,1,,0.00%,ROUND,WINNER,Takumi Kanaya - WINNER - John Parry
Karl Vilips - LOSER - Erik Van Rooyen,Karl Vilips,Erik Van Rooyen,Erik Van Rooyen - VS - Karl Vilips,BET365,0.00,0.00,,,,,0.5275694751,0.4724305249,77.83554178,66.68660647,144.5221483,0.5385717187,0.4614282813,0.00%,,,WINNER,,LOSER,,0.07714343747,LOSER,0,,0.00%,ROUND,WINNER,Karl Vilips - WINNER - Erik Van Rooyen
Austin Eckroat - LOSER - Tom Kim,Austin Eckroat,Tom Kim,Tom Kim - VS - Austin Eckroat,BET365,0.00,0.00,,,,,0.4693877551,0.5306122449,92.18110048,92.40527673,184.5863772,0.4993927606,0.5006072394,0.00%,,,WINNER,,LOSER,,-0.001214478841,WINNER,1,,0.00%,ROUND,WINNER,Austin Eckroat - WINNER - Tom Kim
Rico Hoey - LOSER - Denny McCarthy,Rico Hoey,Denny McCarthy,Denny McCarthy - VS - Rico Hoey,BET365,0.00,0.00,,,,,0.5020223265,0.4979776735,104.4865188,117.1412812,221.6278,0.4714504173,0.5285495827,0.00%,,,WINNER,,LOSER,,-0.05709916541,WINNER,1,,0.00%,ROUND,WINNER,Rico Hoey - WINNER - Denny McCarthy
Zecheng Dou - LOSER - Beau Hossler,Zecheng Dou,Beau Hossler,Beau Hossler - VS - Zecheng Dou,BET365,0.00,0.00,,,,,0.5275694751,0.4724305249,95.77807109,90.68389742,186.4619685,0.5136600876,0.4863399124,0.00%,,,WINNER,,LOSER,,0.02732017528,LOSER,0,,0.00%,ROUND,WINNER,Zecheng Dou - WINNER - Beau Hossler
Ricky Castillo - LOSER - Tony Finau,Ricky Castillo,Tony Finau,Tony Finau - VS - Ricky Castillo,BET365,0.00,0.00,,,,,0.472076399,0.527923601,102.9318743,110.5123139,213.4441882,0.4822425721,0.5177574279,0.00%,,,WINNER,,LOSER,,-0.0355148558,WINNER,1,,0.00%,ROUND,WINNER,Ricky Castillo - WINNER - Tony Finau
Jhonattan Vegas - LOSER - Bronson Burgoon,Jhonattan Vegas,Bronson Burgoon,Bronson Burgoon - VS - Jhonattan Vegas,BET365,0.00,0.00,,,,,0.5101214575,0.4898785425,79.40162656,85.05435676,164.4559833,0.4828138506,0.5171861494,0.00%,,,WINNER,,LOSER,,-0.03437229882,WINNER,1,,0.00%,ROUND,WINNER,Jhonattan Vegas - WINNER - Bronson Burgoon
Chris Gotterup - LOSER - Sahith Theegala,Chris Gotterup,Sahith Theegala,Sahith Theegala - VS - Chris Gotterup,BET365,0.00,0.00,,,,,0.5268817204,0.4731182796,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,ROUND,WINNER,Chris Gotterup - WINNER - Sahith Theegala
Johnny Keefer - LOSER - Sudarshan Yellamaraju,Johnny Keefer,Sudarshan Yellamaraju,Sudarshan Yellamaraju - VS - Johnny Keefer,BET365,0.00,0.00,,,,,0.4776459112,0.5223540888,106.4405324,112.6066829,219.0472153,0.4859250652,0.5140749348,0.00%,,,WINNER,,LOSER,,-0.02814986955,WINNER,1,,0.00%,ROUND,WINNER,Johnny Keefer - WINNER - Sudarshan Yellamaraju
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,ROUND,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,ROUND,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,ROUND,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,ROUND,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,ROUND,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,ROUND,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,ROUND,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,ROUND,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,ROUND,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,ROUND,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,ROUND,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,ROUND,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,ROUND,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,ROUND,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,ROUND,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,ROUND,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,ROUND,WINNER,  - WINNER -  
  - LOSER -  , , ,  - VS -  ,BET365,0.00,0.00,,,,,,,,,0,0,0,0.00%,,,WINNER,,LOSER,,0,WINNER,1,,0.00%,ROUND,WINNER,  - WINNER -  
