Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1252,5196698795,walvatnejo,324,164,G Maverick McNealy G Jackson Koivun G Jackson Suber G Casey Jarvis G Lucas Glover G Tom Hoge,,,,,
1252,5196828332,dustyo1973,324,164,G Hideki Matsuyama G Doug Ghim G Gary Woodland G Sungjae Im G Lucas Glover G Zac Blair,,,,,
1252,5196872950,Fralcon,324,164,G Kurt Kitayama G Tom Kim G Doug Ghim G Johnny Keefer G Ben Kohles G Joel Dahmen,,,,,
1268,5194607980,gwashko1,324,163.5,G Scottie Scheffler G Emiliano Grillo G Zachary Bauchou G A.J. Ewart G Zac Blair G Brandt Snedeker,,,,,
1268,5194608627,SanAnTOMio,324,163.5,G Kurt Kitayama G Keith Mitchell G Sudarshan Yellamaraju G Max Greyserman G Emiliano Grillo G Pontus Nyholm,,,,,
1268,5194632227,SLBMLightshow,324,163.5,G Scottie Scheffler G Mac Meissner G Michael Brennan G Joel Dahmen G Adam Svensson G Davis Chatfield,,,,,
1268,5194696665,yoda581,324,163.5,G Kurt Kitayama G Tom Kim G Max Homa G Sam Stevens G Ben Kohles G Aaron Wise,,,,,
1268,5194699258,papaw5x,324,163.5,G Maverick McNealy G Tom Kim G Stephan Jaeger G Brian Harman G Emiliano Grillo G Lucas Glover,,,,,
1268,5194767086,asouth1974,324,163.5,G Keith Mitchell G Tom Kim G Sam Stevens G Christiaan Bezuidenhout G Rasmus Neergaard-Petersen G Lucas Glover,,,,,
1268,5194836174,CROPDUSTERS,324,163.5,G Jackson Koivun G Pierceson Coody G Max Homa G Sudarshan Yellamaraju G Johnny Keefer G Emiliano Grillo,,,,,
1268,5194910621,GoPokes187,324,163.5,G Jake Knapp G Jackson Koivun G Corey Conners G Michael Brennan G William Mouw G Zachary Bauchou,,,,,
1268,5195217108,minsley,324,163.5,G Scottie Scheffler G Michael Kim G Lucas Glover G Denny McCarthy G Andrew Putnam G Erik Van Rooyen,,,,,
1268,5195311200,Will_9455,324,163.5,G Scottie Scheffler G Hideki Matsuyama G Kevin Roy G Jimmy Stanger G Troy Merritt G Jeremy Paul,,,,,
1268,5195490585,blacklabel73,324,163.5,G Kurt Kitayama G Doug Ghim G Corey Conners G Benjamin James G Ben Kohles G Zac Blair,,,,,
1268,5195717853,slipperywhendry,324,163.5,G Scottie Scheffler G Tony Finau G Emiliano Grillo G David Lipsky G Cameron Champ G Troy Merritt,,,,,
1268,5195861749,tscm02,324,163.5,G Kurt Kitayama G Tom Kim G Max Homa G Sam Stevens G Ben Kohles G Aaron Wise,,,,,
1268,5195921089,gameball,324,163.5,G Tom Kim G Gary Woodland G Sungjae Im G Sam Stevens G Mackenzie Hughes G Jesper Svensson,,,,,
1268,5196065481,jdinger22,324,163.5,G Kurt Kitayama G Hideki Matsuyama G Gary Woodland G Michael Brennan G Casey Jarvis G Aaron Wise,,,,,
1268,5196112949,abmguitarx,324,163.5,G Maverick McNealy G Jake Knapp G Corey Conners G Kevin Yu G Emiliano Grillo G Lucas Glover,,,,,
1268,5196163581,Sisco510,324,163.5,G Scottie Scheffler G Ben Kohles G Mackenzie Hughes G Patrick Rodgers G Andrew Putnam G Aaron Wise,,,,,
1268,5196461074,gorblat87,324,163.5,G Scottie Scheffler G Ricky Castillo G Thorbjørn Olesen G Andrew Putnam G Tom Hoge G Kevin Roy,,,,,
1268,5196715108,shawn_g,324,163.5,G Kurt Kitayama G Max Homa G Sam Stevens G Benjamin James G Christiaan Bezuidenhout G Ben Kohles,,,,,
1268,5196768346,Giantsgamer23,324,163.5,G Kurt Kitayama G Pierceson Coody G Sam Stevens G Mac Meissner G John Parry G Ben Kohles,,,,,
1268,5196833833,wagnificent22,324,163.5,G Jake Knapp G Jackson Koivun G Gary Woodland G Johnny Keefer G William Mouw G Mackenzie Hughes,,,,,
1289,5194601891,Toefdawg,324,163,G Keith Mitchell G Jackson Koivun G Pierceson Coody G Michael Brennan G Casey Jarvis G A.J. Ewart,,,,,
1289,5194626489,jschuh0923,324,163,G Kurt Kitayama G Tom Kim G Doug Ghim G Casey Jarvis G Ben Kohles G Michael Kim,,,,,
1289,5194875164,Ckuppsrule,324,163,G Kurt Kitayama G Hideki Matsuyama G Jackson Suber G Gary Woodland G David Lipsky G Troy Merritt,,,,,
1289,5194968839,mnewtsy,324,163,G Jake Knapp G Pierceson Coody G Doug Ghim G Gary Woodland G Matti Schmid G Will Gordon,,,,,
1289,5195064017,bcferris88,324,163,G Kurt Kitayama G Tom Kim G Max Homa G William Mouw G Ben Kohles G A.J. Ewart,,,,,
1289,5195202016,keenmachine48,324,163,G Hideki Matsuyama G Jake Knapp G Doug Ghim G William Mouw G Ben Kohles G Zac Blair,,,,,
1289,5195237394,Seabhks6,324,163,G Kurt Kitayama G Keith Mitchell G Gary Woodland G Rasmus Neergaard-Petersen G Max McGreevy G Zachary Bauchou,,,,,
1289,5195362463,darragh8,324,163,G Scottie Scheffler G William Mouw G Emiliano Grillo G Zac Blair G David Lipsky G Joel Dahmen,,,,,
1289,5195550134,hunterle,324,163,G Kurt Kitayama G Jackson Koivun G Corey Conners G Johnny Keefer G Taylor Pendrith G Lucas Glover,,,,,
1289,5195775997,steaminturds,324,163,G Kurt Kitayama G Jake Knapp G Corey Conners G Christiaan Bezuidenhout G Emiliano Grillo G Tom Hoge,,,,,
1289,5195893889,gamballer21,324,163,G Scottie Scheffler G Taylor Moore G Emiliano Grillo G Zac Blair G Patrick Fishburn G Aaron Wise,,,,,
1289,5195965336,morrisnick77,324,163,G Scottie Scheffler G Rasmus Højgaard G Andrew Putnam G Zac Blair G Austin Eckroat G Kevin Roy,,,,,
1289,5196023595,Passat01,324,163,G Scottie Scheffler G William Mouw G Lucas Glover G Zac Blair G Tom Hoge G Hayden Springer,,,,,
1289,5196051391,Dynistee,324,163,G Scottie Scheffler G Sudarshan Yellamaraju G Billy Horschel G Kevin Roy G Aaron Wise G Paul Peterson,,,,,
1289,5196144947,Barvols98,324,163,G Hideki Matsuyama G Jackson Suber G Benjamin James G Sudarshan Yellamaraju G Christiaan Bezuidenhout G Ben Kohles,,,,,
1289,5196187010,Eaglewood311,324,163,G Kurt Kitayama G Gary Woodland G Sam Stevens G Michael Brennan G Johnny Keefer G Aldrich Potgieter,,,,,
1289,5196192398,TwineTickler,324,163,G Kurt Kitayama G Doug Ghim G Mac Meissner G Benjamin James G Ben Kohles G Zac Blair,,,,,
1289,5196478116,MakennaRose,324,163,G Scottie Scheffler G Brian Harman G Andrew Putnam G Zac Blair G Austin Eckroat G Kevin Roy,,,,,
1289,5196564541,dsphillips89,324,163,G Maverick McNealy G Pierceson Coody G Jackson Suber G Christiaan Bezuidenhout G Ben Kohles G Tom Hoge,,,,,
1289,5196585168,tommycans,324,163,G Jackson Suber G Corey Conners G Max Homa G Sungjae Im G Rasmus Neergaard-Petersen G Ben Kohles,,,,,
1289,5196680534,shourtds,324,163,G Kurt Kitayama G Gary Woodland G Sam Stevens G Michael Brennan G Johnny Keefer G Aldrich Potgieter,,,,,
1289,5196765272,RandyOutdoors,324,163,G Tom Kim G Jackson Koivun G Max Homa G Johnny Keefer G William Mouw G Emiliano Grillo,,,,,
1289,5196773803,rbuckner27,324,163,G Scottie Scheffler G Brian Harman G Beau Hossler G Ben Kohles G Takumi Kanaya G Brice Garnett,,,,,
1289,5196809112,mandrews93,324,163,G Scottie Scheffler G Max McGreevy G Lucas Glover G Zachary Bauchou G Zac Blair G Tom Hoge,,,,,
1289,5196816214,jablo9398,324,163,G Kurt Kitayama G Hideki Matsuyama G Jordan L. Smith G Benjamin James G Ben Kohles G Zac Blair,,,,,
1289,5196819878,mpez02,324,163,G Kurt Kitayama G Hideki Matsuyama G Mac Meissner G Benjamin James G Ben Kohles G Zac Blair,,,,,
1289,5196830944,rwt2617,324,163,G Kurt Kitayama G Corey Conners G Max Homa G Michael Brennan G Johnny Keefer G Emiliano Grillo,,,,,
1289,5196866921,boatsandhoes,324,163,G Kurt Kitayama G Jackson Koivun G Jackson Suber G Benjamin James G Rasmus Neergaard-Petersen G Cooper Schultz,,,,,
1289,5196884206,Mry_64,324,163,G Kurt Kitayama G Tom Kim G Jordan L. Smith G Benjamin James G John Parry G Ben Kohles,,,,,
1318,5194653353,ChrisGint103,324,162.5,G Kurt Kitayama G Tom Kim G Max Homa G Rasmus Neergaard-Petersen G Ricky Castillo G Emiliano Grillo,,,,,
1318,5194819720,tricky8181,324,162.5,G Kurt Kitayama G Doug Ghim G Max Homa G Rasmus Neergaard-Petersen G Brian Harman G Emiliano Grillo,,,,,
1318,5194841619,BIGDOGMINN,324,162.5,G Scottie Scheffler G William Mouw G Lucas Glover G Zac Blair G Tom Hoge G Joel Dahmen,,,,,
1318,5195040383,jeffreyb198,324,162.5,G Kurt Kitayama G Jackson Suber G Tony Finau G Mac Meissner G Ben Kohles G Zac Blair,,,,,
1318,5195204835,jeremykelly,324,162.5,G Keith Mitchell G Tom Kim G Jackson Koivun G Davis Thompson G John Parry G Matti Schmid,,,,,
1318,5195404999,jebtylermorris,324,162.5,G Hideki Matsuyama G Jackson Koivun G Max Homa G Benjamin James G Emiliano Grillo G Mackenzie Hughes,,,,,
1318,5195647904,mrapp1544,324,162.5,G Scottie Scheffler G Ricky Castillo G Lucas Glover G Zac Blair G Tom Hoge G Joel Dahmen,,,,,
1318,5195966867,lance33066,324,162.5,G Kurt Kitayama G Tom Kim G Jordan L. Smith G Mac Meissner G Ben Kohles G Austin Eckroat,,,,,
1318,5195997623,jydee11,324,162.5,G Scottie Scheffler G Jackson Suber G Michael Brennan G Brian Campbell G Davis Chatfield G Jeremy Paul,,,,,
1318,5196077221,kzfor3baby,324,162.5,G Maverick McNealy G Jackson Koivun G Corey Conners G Rasmus Neergaard-Petersen G Brian Harman G Denny McCarthy,,,,,
1318,5196360583,OutnAbout,324,162.5,G Kurt Kitayama G Jake Knapp G Gary Woodland G Max Greyserman G Mackenzie Hughes G Matti Schmid,,,,,
1318,5196690974,EvoDevo,324,162.5,G Scottie Scheffler G William Mouw G Lucas Glover G Zac Blair G Tom Hoge G Joel Dahmen,,,,,
1318,5196700841,USaki2meISaki2U,324,162.5,G Hideki Matsuyama G Doug Ghim G Jackson Suber G Benjamin James G Ben Kohles G Zac Blair,,,,,
1318,5196834955,garcee,324,162.5,G Hideki Matsuyama G Keith Mitchell G Max Homa G Christiaan Bezuidenhout G Ben Kohles G Zac Blair,,,,,
1318,5196876458,JaredRear,324,162.5,G Scottie Scheffler G William Mouw G Lucas Glover G Austin Smotherman G Tom Hoge G Joel Dahmen,,,,,
1333,5194590340,1BostonBoys1,324,162,G Keith Mitchell G Tom Kim G Jackson Suber G Rasmus Neergaard-Petersen G Brian Harman G Lucas Glover,,,,,
1333,5194768146,jshowtime99,324,162,G Jake Knapp G Corey Conners G Max Homa G Mac Meissner G Michael Brennan G Emiliano Grillo,,,,,
1333,5194796313,bradydignan4,324,162,G Keith Mitchell G Jackson Koivun G Jackson Suber G Mac Meissner G Billy Horschel G Tom Hoge,,,,,
1333,5194870967,aSchreck3,324,162,G Kurt Kitayama G Corey Conners G Max Homa G Christiaan Bezuidenhout G Rasmus Neergaard-Petersen G Emiliano Grillo,,,,,
1333,5194888712,rico8300,324,162,G Scottie Scheffler G Christiaan Bezuidenhout G Patrick Rodgers G Billy Horschel G Kevin Roy G Joe Highsmith,,,,,
1333,5195023251,alatham18,324,162,G Keith Mitchell G Tom Kim G Corey Conners G Max Greyserman G Kevin Yu G Ben Kohles,,,,,
1333,5195161689,Handshannah,324,162,G Tom Kim G Michael Brennan G Steven Fisk G Mackenzie Hughes G Zac Blair G Kevin Roy,,,,,
1333,5195871247,ChaserGat3,324,162,G Scottie Scheffler G Benjamin James G Seamus Power G Karl Vilips G Chandler Phillips G Harry Higgs,,,,,
1333,5196063999,ClamWaffle,324,162,G Kurt Kitayama G Hideki Matsuyama G Gary Woodland G Christiaan Bezuidenhout G Seamus Power G Hayden Springer,,,,,
1333,5196109892,MindyZ31,324,162,G Scottie Scheffler G Ricky Castillo G Rico Hoey G Andrew Putnam G Kevin Roy G David Lipsky,,,,,
1333,5196298077,c_losonic22,324,162,G Tom Kim G Doug Ghim G Jackson Suber G Jordan L. Smith G Ben Kohles G Zachary Bauchou,,,,,
1333,5196573051,willn2live,324,162,G Kurt Kitayama G Hideki Matsuyama G Max Homa G Christiaan Bezuidenhout G Ben Kohles G David Lipsky,,,,,
1333,5196740018,StillxAway,324,162,G Kurt Kitayama G Pierceson Coody G Jackson Suber G Christiaan Bezuidenhout G Emiliano Grillo G Zac Blair,,,,,
1333,5196766211,JRuppe,324,162,G Hideki Matsuyama G Corey Conners G Jordan L. Smith G Benjamin James G Rasmus Neergaard-Petersen G Ben Kohles,,,,,
1333,5196840332,BarDownSniper24,324,162,G Kurt Kitayama G Tom Kim G Doug Ghim G Benjamin James G Ben Kohles G Aaron Wise,,,,,
1333,5196840349,chorizos,324,162,G Scottie Scheffler G Christiaan Bezuidenhout G Emiliano Grillo G Zachary Bauchou G Takumi Kanaya G Camilo Villegas,,,,,
1349,5194738528,Halladurg,324,161.5,G Kurt Kitayama G Keith Mitchell G Sam Stevens G Aldrich Potgieter G Taylor Moore G Ben Kohles,,,,,
1349,5195335212,matta32,324,161.5,G Keith Mitchell G Jackson Koivun G Gary Woodland G Tony Finau G Ricky Castillo G Andrew Putnam,,,,,
1349,5195774435,HeyNow1907,324,161.5,G Jake Knapp G Gary Woodland G Max Homa G Benjamin James G Michael Brennan G Kevin Yu,,,,,
1349,5195833399,lferris,324,161.5,G Hideki Matsuyama G Jackson Suber G Gary Woodland G Tony Finau G John Parry G Lucas Glover,,,,,
1349,5195870750,GronkMonster87,324,161.5,G Scottie Scheffler G William Mouw G Hao-Tong Li G Matti Schmid G Kevin Roy G Mark Hubbard,,,,,
1349,5196081309,angelociminera,324,161.5,G Kurt Kitayama G Pierceson Coody G Tony Finau G Michael Brennan G Johnny Keefer G Emiliano Grillo,,,,,
1349,5196168556,NTollette,324,161.5,G Scottie Scheffler G Corey Conners G Zac Blair G Chandler Phillips G Joel Dahmen G Troy Merritt,,,,,
1349,5196189366,primeau170,324,161.5,G Tom Kim G Jackson Suber G Max Homa G Mac Meissner G Ben Kohles G Zac Blair,,,,,
1349,5196520505,Bakecake,324,161.5,G Kurt Kitayama G Jake Knapp G Sudarshan Yellamaraju G Ricky Castillo G Ben Kohles G Takumi Kanaya,,,,,
1349,5196566980,Floberto,324,161.5,G Scottie Scheffler G Sam Stevens G Rasmus Neergaard-Petersen G David Lipsky G Camilo Villegas G Troy Merritt,,,,,
1349,5196865841,bobbybs25,324,161.5,G Keith Mitchell G Jackson Suber G Gary Woodland G Sudarshan Yellamaraju G Max Greyserman G Rico Hoey,,,,,
1349,5196874003,LosChair1,324,161.5,G Scottie Scheffler G Johnny Keefer G Ben Kohles G Max McGreevy G Lanto Griffin G Cameron Davis,,,,,
1361,5194777314,NatiFlyingPigs,324,161,G Kurt Kitayama G Jackson Suber G Corey Conners G Johnny Keefer G John Parry G Ben Kohles,,,,,
1361,5194837178,45stoirtap,324,161,G Scottie Scheffler G Rasmus Neergaard-Petersen G Matti Schmid G Zac Blair G Tom Hoge G Paul Peterson,,,,,
1361,5194880567,Rodnilla,324,161,G Maverick McNealy G Kurt Kitayama G Mac Meissner G Michael Brennan G Rasmus Neergaard-Petersen G Troy Merritt,,,,,
1361,5195012438,chrissair,324,161,G Kurt Kitayama G Tom Kim G Corey Conners G Brian Harman G Casey Jarvis G Ben Kohles,,,,,
1361,5195331656,VMen16,324,161,G Maverick McNealy G Tom Kim G Pierceson Coody G Ricky Castillo G Emiliano Grillo G Lucas Glover,,,,,
1361,5195770520,keaton.borud,324,161,G Kurt Kitayama G Jackson Suber G Sungjae Im G Benjamin James G Brian Harman G Ben Kohles,,,,,
1361,5195997067,jfragodt,324,161,G Tom Kim G Jackson Koivun G Corey Conners G Mac Meissner G Kevin Yu G Lucas Glover,,,,,
1361,5196028195,IAMMURPH,324,161,G Scottie Scheffler G Pierceson Coody G Kevin Roy G Adam Hadwin G Ben Silverman G Adam Svensson,,,,,
1361,5196251850,DiscountBelicheck,324,161,G Keith Mitchell G Jackson Suber G Gary Woodland G Sam Stevens G Rasmus Neergaard-Petersen G Aaron Wise,,,,,
1361,5196255037,msauter12,324,161,G Kurt Kitayama G Jake Knapp G Corey Conners G Max Homa G Emiliano Grillo G Troy Merritt,,,,,
1361,5196348015,vonkeno,324,161,G Hideki Matsuyama G Tom Kim G Doug Ghim G Ben Kohles G Zac Blair G Aaron Wise,,,,,
1361,5196634236,jwoloszyn,324,161,G Kurt Kitayama G Hideki Matsuyama G Corey Conners G Casey Jarvis G Ben Kohles G Zac Blair,,,,,
1361,5196651378,hatdaddy,324,161,G Hideki Matsuyama G Jackson Suber G Max Homa G Mac Meissner G Ben Kohles G Keita Nakajima,,,,,
1361,5196777173,dheat05,324,161,G Scottie Scheffler G Max Greyserman G Taylor Moore G Tom Hoge G Kevin Roy G Tyler Duncan,,,,,
1361,5196835758,rajonrondough,324,161,G Kurt Kitayama G Tom Kim G Corey Conners G Brian Harman G Casey Jarvis G Ben Kohles,,,,,
1361,5196848509,IKnowIt,324,161,G Kurt Kitayama G Hideki Matsuyama G Max Homa G William Mouw G Ben Kohles G Zac Blair,,,,,
1361,5196869299,Millertime_77,324,161,G Kurt Kitayama G Keith Mitchell G Tony Finau G Mac Meissner G Ben Kohles G Zac Blair,,,,,
1361,5196874162,peanut45,324,161,G Hideki Matsuyama G Jackson Suber G Max Homa G Mac Meissner G Ben Kohles G Matti Schmid,,,,,
1379,5194595398,lonestarmatt,324,160.5,G Scottie Scheffler G Casey Jarvis G Keita Nakajima G Lucas Glover G Tom Hoge G Aaron Wise,,,,,
1379,5195353893,tristanwolf,324,160.5,G Hideki Matsuyama G Jackson Suber G Gary Woodland G Benjamin James G Casey Jarvis G Lucas Glover,,,,,
1379,5195386787,gupmastermike,324,160.5,G Scottie Scheffler G Aldrich Potgieter G Casey Jarvis G Lucas Glover G Tom Hoge G Troy Merritt,,,,,
1379,5195678119,Goat1Caddy,324,160.5,G Scottie Scheffler G Benjamin James G Lucas Glover G Zac Blair G Tom Hoge G Tyler Duncan,,,,,
1379,5195775113,PackAttack1287,324,160.5,G Kurt Kitayama G Tom Kim G Gary Woodland G Christiaan Bezuidenhout G Rasmus Neergaard-Petersen G Davis Riley,,,,,
1379,5196034063,gpayne,324,160.5,G Jake Knapp G Tom Kim G Max Homa G Michael Brennan G William Mouw G Jesper Svensson,,,,,
1379,5196066534,AntonioMorris,324,160.5,G Scottie Scheffler G Emiliano Grillo G Preston Stout G Max McGreevy G Austin Eckroat G Joel Dahmen,,,,,
1379,5196074480,TheGoldenNugMan,324,160.5,G Kurt Kitayama G Pierceson Coody G Sungjae Im G Sudarshan Yellamaraju G Ben Kohles G Zachary Bauchou,,,,,
1379,5196122210,Dylan.Galm225,324,160.5,G Scottie Scheffler G Ricky Castillo G Jesper Svensson G Billy Horschel G Zac Blair G Erik Van Rooyen,,,,,
1379,5196219244,edeangelis410,324,160.5,G Maverick McNealy G Keith Mitchell G Benjamin James G Michael Brennan G Kevin Yu G Emiliano Grillo,,,,,
1379,5196265800,scroggs811,324,160.5,G Doug Ghim G Corey Conners G Max Homa G Mac Meissner G Rasmus Neergaard-Petersen G Ben Kohles,,,,,
1379,5196303959,jawcg,324,160.5,G Scottie Scheffler G Rasmus Neergaard-Petersen G John Parry G Lucas Glover G David Lipsky G Dylan Wu,,,,,
1379,5196363668,christiantodd,324,160.5,G Jake Knapp G Jackson Koivun G Sungjae Im G Benjamin James G Rasmus Neergaard-Petersen G Keita Nakajima,,,,,
1379,5196432871,charlesrayallday,324,160.5,G Kurt Kitayama G Doug Ghim G Mac Meissner G Christiaan Bezuidenhout G William Mouw G Ben Kohles,,,,,
1379,5196487554,coldplay1234,324,160.5,G Scottie Scheffler G Tom Kim G Lucas Glover G Mark Hubbard G Troy Merritt G Jeremy Paul,,,,,
1379,5196694257,Antman_Cometh,324,160.5,G Hideki Matsuyama G Gary Woodland G Max Homa G Tony Finau G Brian Harman G Emiliano Grillo,,,,,
1379,5196783154,heinz16,324,160.5,G Hideki Matsuyama G Keith Mitchell G Max Homa G Johnny Keefer G Emiliano Grillo G Lucas Glover,,,,,
1379,5196785586,Zeuscomo,324,160.5,G Scottie Scheffler G Lucas Glover G Zachary Bauchou G A.J. Ewart G Seamus Power G Erik Van Rooyen,,,,,
1397,5194644667,DMemz,324,160,G Keith Mitchell G Pierceson Coody G Jackson Suber G Christiaan Bezuidenhout G Casey Jarvis G Ben Kohles,,,,,
1397,5194668864,RevCloud7,324,160,G Scottie Scheffler G Benjamin James G Emiliano Grillo G Erik Van Rooyen G Will Gordon G Tyler Duncan,,,,,
1397,5194740326,Cliffisom,324,160,G Kurt Kitayama G Jackson Suber G Max Homa G Sam Stevens G Emiliano Grillo G Tom Hoge,,,,,
1397,5195133534,The_Street_Toughs,324,160,G Kurt Kitayama G Tom Kim G Jordan L. Smith G Benjamin James G Ben Kohles G Mackenzie Hughes,,,,,
1397,5195340742,KC_Ed,324,160,G Hideki Matsuyama G Keith Mitchell G Jackson Suber G Brian Harman G Emiliano Grillo G Rico Hoey,,,,,
1397,5195354589,abombdiggity,324,160,G Hideki Matsuyama G Jackson Koivun G Benjamin James G Christiaan Bezuidenhout G William Mouw G Jesper Svensson,,,,,
1397,5195666216,pschichtel,324,160,G Scottie Scheffler G Davis Thompson G Denny McCarthy G Seamus Power G Karl Vilips G Aaron Wise,,,,,
1397,5195974531,smokindavis,324,160,G Kurt Kitayama G Jake Knapp G Jackson Koivun G Taylor Moore G Lee Hodges G A.J. Ewart,,,,,
1397,5196186714,triplet_daddy,324,160,G Hideki Matsuyama G Tom Kim G Pierceson Coody G Ricky Castillo G Ben Kohles G Zac Blair,,,,,
1397,5196405014,cmack13912,324,160,G Scottie Scheffler G Michael Brennan G Andrew Putnam G Tom Hoge G Karl Vilips G Mark Hubbard,,,,,
1397,5196494884,SteelerCat1,324,160,G Scottie Scheffler G Rico Hoey G Zachary Bauchou G Andrew Putnam G Kevin Roy G Brandt Snedeker,,,,,
1397,5196572143,walleye2030,324,160,G Hideki Matsuyama G Doug Ghim G Max Homa G Benjamin James G Emiliano Grillo G Lucas Glover,,,,,
1397,5196598929,wahooszee,324,160,G Kurt Kitayama G Jake Knapp G Jackson Suber G Michael Brennan G A.J. Ewart G Zac Blair,,,,,
1397,5196754642,jdardine,324,160,G Kurt Kitayama G Keith Mitchell G Mac Meissner G Benjamin James G Beau Hossler G Ben Kohles,,,,,
1411,5194808815,meanergene,324,159.5,G Scottie Scheffler G Preston Stout G Lee Hodges G Lucas Glover G Tom Hoge G Erik Van Rooyen,,,,,
1411,5194966582,pjrosing,324,159.5,G Jake Knapp G Pierceson Coody G Gary Woodland G Christiaan Bezuidenhout G Davis Thompson G Lee Hodges,,,,,
1411,5195063681,austinvt,324,159.5,G Hideki Matsuyama G Keith Mitchell G Corey Conners G Ben Kohles G Michael Kim G Zac Blair,,,,,
1411,5195205877,dnely17,324,159.5,G Kurt Kitayama G Doug Ghim G Benjamin James G Christiaan Bezuidenhout G Johnny Keefer G Ben Kohles,,,,,
1411,5195325705,tkanne24,324,159.5,G Scottie Scheffler G Stephan Jaeger G Thorbjørn Olesen G Lucas Glover G Tom Hoge G Cameron Champ,,,,,
