Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
3408,5207670371,panfriedbeets (28/150),324,169,G Justin Thomas G Tom Kim G Aaron Rai G Brooks Koepka G Bud Cauley G Tom Hoge,,,,,
3408,5209508493,dcdemondeac (21/150),324,169,G Cameron Young G Tom Kim G Davis Thompson G Jordan L. Smith G J.T. Poston G Kris Ventura,,,,,
3408,5209689133,SICKHEMI (140/150),324,169,G Cameron Young G Aaron Rai G Davis Thompson G Sungjae Im G Denny McCarthy G Jackson Suber,,,,,
3408,5209783336,Rapp_97 (60/60),324,169,G Maverick McNealy G Aaron Rai G Davis Thompson G Ben Kohles G Jordan L. Smith G Christiaan Bezuidenhout,,,,,
3552,5207420676,jacobhumphrey (81/150),356,168.5,G Ryan Gerard G Tom Kim G Doug Ghim G Chris Kirk G Benjamin James G Emiliano Grillo,,,,,
3552,5207282947,gunner2632 (134/150),353,168.5,G Tom Kim G Keegan Bradley G Doug Ghim G Sahith Theegala G Johnny Keefer G Zachary Bauchou,,,,,
3552,5209540392,nsteinwart (66/150),351,168.5,G Cameron Young G Jackson Koivun G Doug Ghim G Benjamin James G Eric Cole G Matthew McCarty,,,,,
3552,5209042131,GotKoala (24/150),348,168.5,G Hideki Matsuyama G Ryan Gerard G Alex Fitzpatrick G Doug Ghim G Eric Cole G Kevin Yu,,,,,
3552,5209398184,JL003 (71/150),348,168.5,G Cameron Young G Hideki Matsuyama G Doug Ghim G Ben Kohles G Ryo Hisatsune G Sahith Theegala,,,,,
3552,5209490853,okans (15/150),348,168.5,G Cameron Young G Hideki Matsuyama G Doug Ghim G Ben Kohles G Ryo Hisatsune G Sahith Theegala,,,,,
3552,5208954742,HUCKSTERS (48/48),346,168.5,G Jackson Koivun G Tom Kim G Keith Mitchell G Doug Ghim G Ben Kohles G Emiliano Grillo,,,,,
3552,5209122363,DeboYoMoney (139/150),346,168.5,G Jackson Koivun G Hideki Matsuyama G Ryan Gerard G Denny McCarthy G Beau Hossler G Andrew Putnam,,,,,
3552,5209285246,JTcapSNAKE (33/150),346,168.5,G Hideki Matsuyama G Tom Kim G Brian Harman G Keith Mitchell G Ben Kohles G Sahith Theegala,,,,,
3552,5207867693,eln195 (29/150),345,168.5,G Cameron Young G Jackson Koivun G Bud Cauley G Benjamin James G Sahith Theegala G Ricky Castillo,,,,,
3552,5208500461,sully0122001 (70/80),345,168.5,G Hideki Matsuyama G Tom Kim G Davis Thompson G Keith Mitchell G Rasmus Højgaard G Eric Cole,,,,,
3552,5208847633,KMac745 (23/30),345,168.5,G Hideki Matsuyama G Justin Thomas G Tom Kim G Sungjae Im G Sahith Theegala G Adrien Dumont De Chassart,,,,,
3552,5209304726,gup460 (8/15),345,168.5,G Jackson Koivun G Hideki Matsuyama G Justin Thomas G Billy Horschel G Beau Hossler G Seamus Power,,,,,
3552,5208938744,cw1tt (118/150),344,168.5,G Cameron Young G Hideki Matsuyama G Keith Mitchell G Doug Ghim G Jordan L. Smith G William Mouw,,,,,
3552,5209256647,Dealer04 (3/3),344,168.5,G Hideki Matsuyama G Tom Kim G Alex Fitzpatrick G Ben Kohles G Benjamin James G Michael Kim,,,,,
3552,5209363607,JLong456 (99/150),344,168.5,G Hideki Matsuyama G Justin Thomas G Ryan Gerard G Rasmus Neergaard-Petersen G Lee Hodges G Beau Hossler,,,,,
3552,5209727486,MikeD619 (28/48),344,168.5,G Ryan Gerard G Tom Kim G Aaron Rai G Doug Ghim G Matt Wallace G Sahith Theegala,,,,,
3552,5207260304,zairejesiah (1/52),343,168.5,G Cameron Young G Ben Griffin G Davis Thompson G Keith Mitchell G Eric Cole G Matti Schmid,,,,,
3552,5208056879,sirjerkins (24/150),343,168.5,G Cameron Young G Ryan Gerard G Mac Meissner G Doug Ghim G Benjamin James G Matthew McCarty,,,,,
3552,5208238535,kbull25 (137/150),343,168.5,G Ryan Gerard G Davis Thompson G Keith Mitchell G Doug Ghim G Sungjae Im G Nicolas Echavarria,,,,,
3552,5208251746,boyle5000 (5/10),343,168.5,G Ryan Gerard G Tom Kim G Keegan Bradley G Doug Ghim G J.T. Poston G Benjamin James,,,,,
3552,5208271041,Domers (108/150),343,168.5,G Ben Griffin G Maverick McNealy G Doug Ghim G Emiliano Grillo G Jackson Suber G Billy Horschel,,,,,
3552,5208318109,bryanbigbets (140/150),343,168.5,G Cameron Young G Ryan Gerard G Mac Meissner G Doug Ghim G Benjamin James G Matthew McCarty,,,,,
3552,5209002658,matergy (79/150),343,168.5,G Cameron Young G Tom Kim G Alex Fitzpatrick G Jordan L. Smith G Benjamin James G Chandler Blanchet,,,,,
3552,5209110761,Gootse28 (88/150),343,168.5,G Justin Thomas G Maverick McNealy G Brian Harman G Keith Mitchell G Jordan L. Smith G Benjamin James,,,,,
3552,5207531746,normgolf1,342,168.5,G Hideki Matsuyama G Michael Brennan G Davis Thompson G Keith Mitchell G Ben Kohles G Emiliano Grillo,,,,,
3552,5208975725,BrianVT (3/28),342,168.5,G Cameron Young G Hideki Matsuyama G Doug Ghim G Jordan L. Smith G Christiaan Bezuidenhout G Emiliano Grillo,,,,,
3552,5209140902,jmck017 (18/150),342,168.5,G Cameron Young G Davis Thompson G Brian Harman G Doug Ghim G Sungjae Im G Emiliano Grillo,,,,,
3552,5209162703,PurplePain42 (35/150),342,168.5,G Cameron Young G Davis Thompson G Brian Harman G Doug Ghim G Sungjae Im G Emiliano Grillo,,,,,
3552,5209242018,vargas_63 (73/150),342,168.5,G Hideki Matsuyama G Maverick McNealy G Keegan Bradley G Doug Ghim G Jordan L. Smith G Max McGreevy,,,,,
3552,5209267742,sammyy89 (67/150),342,168.5,G Ryan Gerard G Aaron Rai G Davis Thompson G Alex Smalley G Nick Taylor G Beau Hossler,,,,,
3552,5209363647,JLong456 (139/150),342,168.5,G Jackson Koivun G Hideki Matsuyama G Alex Fitzpatrick G Ben Kohles G Beau Hossler G Lucas Glover,,,,,
3552,5209790010,kfish191 (102/150),342,168.5,G Cameron Young G Hideki Matsuyama G Doug Ghim G Sungjae Im G Bud Cauley G Lee Hodges,,,,,
3552,5207558276,Schlinkster (148/150),341,168.5,G Jackson Koivun G Ben Griffin G Doug Ghim G Sungjae Im G Jordan L. Smith G Bud Cauley,,,,,
3552,5207914571,NDIRISH13 (51/150),341,168.5,G Jackson Koivun G Hideki Matsuyama G Justin Thomas G Michael Kim G Beau Hossler G John Parry,,,,,
3552,5208713147,kytyvince (2/27),341,168.5,G Cameron Young G Hideki Matsuyama G Davis Thompson G Michael Kim G Sahith Theegala G Ricky Castillo,,,,,
3552,5208822229,muttcutts (92/150),341,168.5,G Jackson Koivun G Ben Griffin G Doug Ghim G Sungjae Im G Jordan L. Smith G Bud Cauley,,,,,
3552,5209059399,twooge74 (95/150),341,168.5,G Jackson Koivun G Ben Griffin G Doug Ghim G Sungjae Im G Jordan L. Smith G Bud Cauley,,,,,
3552,5209248786,Sighkoh (93/150),341,168.5,G Hideki Matsuyama G Ben Griffin G Keegan Bradley G Doug Ghim G Christiaan Bezuidenhout G Denny McCarthy,,,,,
3552,5209393592,Byronn5 (78/150),341,168.5,G Hideki Matsuyama G Ben Griffin G Alex Fitzpatrick G Doug Ghim G Jordan L. Smith G J.T. Poston,,,,,
3552,5209689453,mustbeinit25 (9/12),341,168.5,G Ryan Gerard G Tom Kim G Ben Griffin G Doug Ghim G Sungjae Im G Matthew McCarty,,,,,
3552,5207386947,poppos (3/35),340,168.5,G Justin Thomas G Tom Kim G Keegan Bradley G Alex Smalley G Bud Cauley G Benjamin James,,,,,
3552,5208598824,smithcj16 (39/50),340,168.5,G Maverick McNealy G Alex Fitzpatrick G Davis Thompson G Alex Smalley G Benjamin James G Keenan Huskey,,,,,
3552,5208765799,TxStBobcat (3/7),340,168.5,G Cameron Young G Jackson Koivun G Davis Thompson G Beau Hossler G Mackenzie Hughes G Lucas Glover,,,,,
3552,5209100645,scottynono (1/3),340,168.5,G Cameron Young G Ben Griffin G Davis Thompson G Matt Wallace G Michael Kim G Beau Hossler,,,,,
3552,5209102388,Gwostbusters (34/150),340,168.5,G Ryan Gerard G Tom Kim G Alex Fitzpatrick G Alex Noren G Doug Ghim G Rico Hoey,,,,,
3552,5209540408,nsteinwart (82/150),340,168.5,G Cameron Young G Ben Griffin G Aaron Rai G Jordan L. Smith G Johnny Keefer G Beau Hossler,,,,,
3552,5209623275,PopFlyBoy (1/150),340,168.5,G Ben Griffin G Alex Fitzpatrick G Davis Thompson G Mac Meissner G Doug Ghim G Nick Taylor,,,,,
3552,5209795715,Snakeroo (4/4),340,168.5,G Hideki Matsuyama G Alex Fitzpatrick G Brooks Koepka G Mac Meissner G Keith Mitchell G Sahith Theegala,,,,,
3552,5207258627,demanufacture714 (9/150),339,168.5,G Ryan Gerard G Tom Kim G Alex Fitzpatrick G Doug Ghim G Bud Cauley G Nick Taylor,,,,,
3552,5207641998,Griffdee24 (4/24),339,168.5,G Hideki Matsuyama G Tom Kim G Aaron Rai G Doug Ghim G Michael Kim G Rico Hoey,,,,,
3552,5208119183,totototo (101/150),339,168.5,G Hideki Matsuyama G Tom Kim G Maverick McNealy G Ben Kohles G Benjamin James G Zac Blair,,,,,
3552,5208158903,slpendy (150/150),339,168.5,G Maverick McNealy G Alex Fitzpatrick G Davis Thompson G Alex Smalley G Bud Cauley G Eric Cole,,,,,
3552,5208890910,ticalwmu (4/30),339,168.5,G Cameron Young G Ben Griffin G Keith Mitchell G Doug Ghim G Sungjae Im G Kevin Yu,,,,,
3552,5209024999,tonyp2424 (40/130),339,168.5,G Justin Thomas G Tom Kim G Ben Griffin G Davis Thompson G Max McGreevy G Matthew McCarty,,,,,
3552,5209587664,MonkeyIslandMafia (88/150),339,168.5,G Hideki Matsuyama G Tom Kim G Davis Thompson G Keith Mitchell G Sungjae Im G Michael Kim,,,,,
3552,5207269383,gudger69 (63/76),338,168.5,G Jackson Koivun G Maverick McNealy G Keith Mitchell G Doug Ghim G Jordan L. Smith G Christiaan Bezuidenhout,,,,,
3552,5208410041,iverson3pts (8/50),338,168.5,G Hideki Matsuyama G Tom Kim G Davis Thompson G Ben Kohles G Christiaan Bezuidenhout G Emiliano Grillo,,,,,
3552,5208746208,snotboogie (46/60),338,168.5,G Maverick McNealy G Alex Fitzpatrick G Brian Harman G Keith Mitchell G Doug Ghim G Ben Kohles,,,,,
3552,5208839348,steel_66 (20/150),338,168.5,G Hideki Matsuyama G Tom Kim G Alex Fitzpatrick G Ben Kohles G Emiliano Grillo G Billy Horschel,,,,,
3552,5209075304,Djtch (18/38),338,168.5,G Tom Kim G Michael Brennan G Brian Harman G Mac Meissner G Keith Mitchell G Doug Ghim,,,,,
3552,5209410675,B32044 (54/150),338,168.5,G Hideki Matsuyama G Tom Kim G Davis Thompson G Mac Meissner G Ryo Hisatsune G Denny McCarthy,,,,,
3552,5209420569,Drew_Baby (102/150),338,168.5,G Hideki Matsuyama G Tom Kim G Maverick McNealy G Sungjae Im G Jordan L. Smith G Lee Hodges,,,,,
3552,5208094851,Lightsout242 (47/150),337,168.5,G Cameron Young G Alex Fitzpatrick G Davis Thompson G Alex Smalley G J.T. Poston G Sahith Theegala,,,,,
3552,5208119099,totototo (17/150),337,168.5,G Justin Thomas G Maverick McNealy G Brooks Koepka G Keith Mitchell G Ben Kohles G Benjamin James,,,,,
3552,5208911190,az350z (103/150),337,168.5,G Cameron Young G Justin Thomas G Davis Thompson G Doug Ghim G Matt Wallace G Brandt Snedeker,,,,,
3552,5209296086,vargas_63 (114/150),337,168.5,G Maverick McNealy G Keegan Bradley G Aaron Rai G Mac Meissner G Doug Ghim G Benjamin James,,,,,
3552,5209334260,SweetMayo1928 (46/150),337,168.5,G Hideki Matsuyama G Tom Kim G Aaron Rai G Davis Thompson G Denny McCarthy G Matt Kuchar,,,,,
3552,5209409759,dlmurray24 (49/150),337,168.5,G Cameron Young G Alex Fitzpatrick G Davis Thompson G Alex Smalley G J.T. Poston G Sahith Theegala,,,,,
3552,5209665782,foutsnk (6/11),337,168.5,G Justin Thomas G Tom Kim G Alex Fitzpatrick G Davis Thompson G Emiliano Grillo G Nicolas Echavarria,,,,,
3552,5207198587,TAltland (5/150),336,168.5,G Justin Thomas G Tom Kim G Ben Griffin G Harris English G Nicolas Echavarria G Beau Hossler,,,,,
3552,5207278444,Gary1960 (2/12),336,168.5,G Hideki Matsuyama G Tom Kim G Alex Fitzpatrick G Alex Noren G Jordan L. Smith G Kevin Yu,,,,,
3552,5208115764,helpthebear (7/143),336,168.5,G Cameron Young G Davis Thompson G Doug Ghim G Ben Kohles G Mark Hubbard G Austin Smotherman,,,,,
3552,5208361221,helpthebear (73/143),336,168.5,G Cameron Young G Davis Thompson G Doug Ghim G Ben Kohles G Mark Hubbard G Austin Smotherman,,,,,
3552,5208362308,rhyno871 (50/150),336,168.5,G Hideki Matsuyama G Tom Kim G Aaron Rai G Brian Harman G Rasmus Neergaard-Petersen G Beau Hossler,,,,,
3552,5209015151,xJordan16 (79/150),336,168.5,G Jackson Koivun G Ryan Gerard G Alex Fitzpatrick G Sungjae Im G Ricky Castillo G Beau Hossler,,,,,
3552,5209054087,blondeflame19 (114/150),336,168.5,G Cameron Young G Justin Thomas G Doug Ghim G Jordan L. Smith G Eric Cole G Rasmus Neergaard-Petersen,,,,,
3552,5209235368,timcos (3/4),336,168.5,G Hideki Matsuyama G Tom Kim G Davis Thompson G Brian Harman G Bud Cauley G Taylor Pendrith,,,,,
3552,5209265521,Meechiokahn (11/114),336,168.5,G Tom Kim G Aaron Rai G Doug Ghim G Ben Kohles G Christiaan Bezuidenhout G Emiliano Grillo,,,,,
3552,5209265523,Meechiokahn (13/114),336,168.5,G Tom Kim G Aaron Rai G Doug Ghim G Christiaan Bezuidenhout G Emiliano Grillo G Davis Chatfield,,,,,
3552,5207234813,pissontheliberals (110/150),335,168.5,G Cameron Young G Ben Griffin G Mac Meissner G Keith Mitchell G Christiaan Bezuidenhout G Beau Hossler,,,,,
3552,5207248768,brokjawmurphy,335,168.5,G Tom Kim G Maverick McNealy G Keegan Bradley G Alex Fitzpatrick G Sahith Theegala G Stephan Jaeger,,,,,
3552,5208223745,jr_dk (82/150),335,168.5,G Cameron Young G Keegan Bradley G Davis Thompson G Alex Noren G Chris Kirk G Beau Hossler,,,,,
3552,5208418153,daddyjolly (6/7),335,168.5,G Cameron Young G Michael Brennan G Davis Thompson G Doug Ghim G Alex Smalley G Tony Finau,,,,,
3552,5208849338,Firehawk10025 (2/16),335,168.5,G Ben Griffin G Aaron Rai G Alex Fitzpatrick G Davis Thompson G Keith Mitchell G Billy Horschel,,,,,
3552,5208954134,Chevsscamaro (13/15),335,168.5,G Hideki Matsuyama G Justin Thomas G Davis Thompson G Mac Meissner G Michael Kim G Denny McCarthy,,,,,
3552,5208968147,stevensa88 (14/150),335,168.5,G Cameron Young G Jackson Koivun G Sungjae Im G Jordan L. Smith G Nick Taylor G Beau Hossler,,,,,
3552,5209593705,COLTSwLuCKeOline (34/150),335,168.5,G Tom Kim G Ben Griffin G Brooks Koepka G Doug Ghim G Sungjae Im G Christiaan Bezuidenhout,,,,,
3552,5207834705,BucNasty27 (85/150),334,168.5,G Hideki Matsuyama G Tom Kim G Harris English G Mac Meissner G Doug Ghim G Kevin Yu,,,,,
3552,5207914533,NDIRISH13 (13/150),334,168.5,G Hideki Matsuyama G Aaron Rai G Alex Fitzpatrick G Brooks Koepka G Doug Ghim G John Parry,,,,,
3552,5208062222,matteo3281,334,168.5,G Cameron Young G Alex Fitzpatrick G Keith Mitchell G Ben Kohles G Christiaan Bezuidenhout G Sahith Theegala,,,,,
3552,5208638408,ynot4greg21 (126/150),334,168.5,G Cameron Young G Alex Fitzpatrick G Brian Harman G Doug Ghim G Jordan L. Smith G Ricky Castillo,,,,,
3552,5208920295,mlief (59/150),334,168.5,G Cameron Young G Davis Thompson G Mac Meissner G Doug Ghim G Jason Day G Billy Horschel,,,,,
3552,5209169406,biggbrd27 (3/51),334,168.5,G Jackson Koivun G Keegan Bradley G Davis Thompson G Doug Ghim G Sungjae Im G Ricky Castillo,,,,,
3552,5209272902,vargas_63 (84/150),334,168.5,G Jackson Koivun G Maverick McNealy G Alex Fitzpatrick G Doug Ghim G Jordan L. Smith G Luke Clanton,,,,,
3552,5209565901,pigmaster3,334,168.5,G Cameron Young G Hideki Matsuyama G Doug Ghim G Ben Kohles G Bud Cauley G Jackson Suber,,,,,
3552,5207449092,GenaroP (113/150),333,168.5,G Cameron Young G Tom Kim G Alex Fitzpatrick G Doug Ghim G Nick Taylor G Austin Smotherman,,,,,
3552,5208380371,Deethree (20/150),332,168.5,G Maverick McNealy G Keith Mitchell G Bud Cauley G Kevin Yu G Mackenzie Hughes G Tom Hoge,,,,,
3552,5208973567,mrhsport3 (146/150),332,168.5,G Cameron Young G Harris English G Keith Mitchell G Doug Ghim G Sungjae Im G Jordan L. Smith,,,,,
3552,5209363605,JLong456 (97/150),332,168.5,G Tom Kim G Maverick McNealy G Alex Fitzpatrick G Sungjae Im G Bud Cauley G Eric Cole,,,,,
3552,5209376891,mickymauz23 (121/150),332,168.5,G Justin Thomas G Tom Kim G Davis Thompson G Sungjae Im G Bud Cauley G Ryo Hisatsune,,,,,
3552,5207817570,Kount_Kushmoore (15/45),331,168.5,G Justin Thomas G Ben Griffin G Michael Brennan G Davis Thompson G Bud Cauley G Ricky Castillo,,,,,
3552,5209106742,The__Beast (6/150),331,168.5,G Maverick McNealy G Alex Fitzpatrick G Michael Brennan G Davis Thompson G Sungjae Im G Alex Smalley,,,,,
3552,5209431326,jwswan5 (3/10),331,168.5,G Cameron Young G Ben Griffin G Davis Thompson G Sungjae Im G Denny McCarthy G Ricky Castillo,,,,,
3552,5209646763,syrsoc13 (130/142),331,168.5,G Cameron Young G Ben Griffin G Davis Thompson G Sungjae Im G Denny McCarthy G Jackson Suber,,,,,
3552,5207249123,prome (1/20),330,168.5,G Hideki Matsuyama G Aaron Rai G Alex Fitzpatrick G Davis Thompson G Sungjae Im G Matthew McCarty,,,,,
3552,5207270764,reboteking (59/149),330,168.5,G Jackson Koivun G Michael Brennan G Brooks Koepka G Davis Thompson G Denny McCarthy G Austin Eckroat,,,,,
3552,5207815871,NiNi_33 (1/2),330,168.5,G Ryan Gerard G Aaron Rai G Michael Brennan G Davis Thompson G Sungjae Im G Denny McCarthy,,,,,
3552,5208988457,Dtnichols83 (90/150),330,168.5,G Hideki Matsuyama G Justin Thomas G Davis Thompson G Sungjae Im G Jordan L. Smith G J.T. Poston,,,,,
3552,5209477170,Alex52234146 (106/150),330,168.5,G Justin Thomas G Ryan Gerard G Tom Kim G Jordan L. Smith G Jackson Suber G Billy Horschel,,,,,
3552,5209596375,mck1960,330,168.5,G Maverick McNealy G Alex Fitzpatrick G Michael Brennan G Davis Thompson G Alex Noren G Bud Cauley,,,,,
3552,5209759014,LA_Quake (22/25),330,168.5,G Cameron Young G Jackson Koivun G Davis Thompson G Denny McCarthy G Billy Horschel G Kris Ventura,,,,,
3552,5207194063,DK1689 (32/150),328,168.5,G Tom Kim G Alex Fitzpatrick G Michael Brennan G Davis Thompson G Mac Meissner G Chandler Phillips,,,,,
3552,5208889715,butter1989 (20/150),328,168.5,G Cameron Young G Harris English G Doug Ghim G Jordan L. Smith G Bud Cauley G Kris Ventura,,,,,
3552,5209214840,UltimateWin4 (40/150),328,168.5,G Cameron Young G Alex Fitzpatrick G Mac Meissner G Doug Ghim G Jordan L. Smith G Rasmus Neergaard-Petersen,,,,,
3552,5209374131,Mikeypo2017 (104/150),328,168.5,G Cameron Young G Aaron Rai G Harris English G Doug Ghim G Bud Cauley G Denny McCarthy,,,,,
3552,5209470383,LinkSinc (120/150),328,168.5,G Cameron Young G Alex Fitzpatrick G Mac Meissner G Doug Ghim G Jordan L. Smith G Rasmus Neergaard-Petersen,,,,,
3552,5209540411,nsteinwart (85/150),328,168.5,G Cameron Young G Justin Thomas G Harris English G Doug Ghim G Jordan L. Smith G Austin Smotherman,,,,,
3552,5207194042,DK1689 (11/150),324,168.5,G Keegan Bradley G Michael Brennan G Brooks Koepka G Davis Thompson G Mac Meissner G Jordan L. Smith,,,,,
3552,5207659124,mosioatunya (20/150),324,168.5,G Justin Thomas G Tom Kim G Keegan Bradley G Ben Kohles G Denny McCarthy G Zac Blair,,,,,
3552,5207710933,GBs23007 (3/26),324,168.5,G Maverick McNealy G Alex Fitzpatrick G Davis Thompson G Mac Meissner G Sungjae Im G Ben Kohles,,,,,
3552,5208271038,Domers (105/150),324,168.5,G Cameron Young G Aaron Rai G Alex Fitzpatrick G Bud Cauley G Denny McCarthy G Matthew McCarty,,,,,
3552,5208747528,mattr91 (84/150),324,168.5,G Justin Thomas G Tom Kim G Aaron Rai G Sungjae Im G Bud Cauley G Billy Horschel,,,,,
3552,5209046357,Flamingos12 (126/150),324,168.5,G Justin Thomas G Tom Kim G Alex Fitzpatrick G Brooks Koepka G Rico Hoey G Austin Eckroat,,,,,
3552,5209263017,knicker111 (3/18),324,168.5,G Cameron Young G Davis Thompson G Mac Meissner G Sungjae Im G Ben Kohles G Jordan L. Smith,,,,,
3552,5209467003,chrismac16 (35/150),324,168.5,G Cameron Young G Davis Thompson G Mac Meissner G Sungjae Im G Ben Kohles G Jordan L. Smith,,,,,
3552,5209628073,Mige1 (32/150),324,168.5,G Cameron Young G Davis Thompson G Mac Meissner G Sungjae Im G Ben Kohles G Jordan L. Smith,,,,,
3679,5209248769,Sighkoh (76/150),354,168,G Jackson Koivun G Ben Griffin G Keith Mitchell G Doug Ghim G Sungjae Im G Benjamin James,,,,,
3679,5209646665,syrsoc13 (32/142),354,168,G Hideki Matsuyama G Ben Griffin G Davis Thompson G Doug Ghim G Michael Kim G Emiliano Grillo,,,,,
3679,5208376099,xterrier18 (150/150),352,168,G Hideki Matsuyama G Ben Griffin G Davis Thompson G Jordan Spieth G Benjamin James G Kevin Yu,,,,,
3679,5209360347,Chupacabra2020 (122/150),351,168,G Cameron Young G Alex Fitzpatrick G Keith Mitchell G Doug Ghim G Blades Brown G Benjamin James,,,,,
3679,5208988471,Dtnichols83 (104/150),350,168,G Hideki Matsuyama G Ben Griffin G Aaron Rai G Doug Ghim G Benjamin James G Jackson Suber,,,,,
3679,5207296368,deanulizzi (1/4),349,168,G Cameron Young G Hideki Matsuyama G Keith Mitchell G J.T. Poston G Benjamin James G Sahith Theegala,,,,,
3679,5207763474,bigfootrod (2/2),349,168,G Hideki Matsuyama G Justin Thomas G Tom Kim G Michael Kim G Sahith Theegala G Emiliano Grillo,,,,,
3679,5207867773,eln195 (109/150),349,168,G Hideki Matsuyama G Ben Griffin G Maverick McNealy G Doug Ghim G Emiliano Grillo G Billy Horschel,,,,,
3679,5208380494,Deethree (143/150),348,168,G Jackson Koivun G Davis Thompson G Blades Brown G Jordan L. Smith G Ryo Hisatsune G Beau Hossler,,,,,
3679,5208989820,ATLSeminole (8/9),348,168,G Hideki Matsuyama G Justin Thomas G Tom Kim G Doug Ghim G Emiliano Grillo G Lucas Glover,,,,,
